# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__SN minuslogprior minuslogprior__0 chi2 chi2__bao.desi_dr2 chi2__sn.desdovekie
20 8.24269780e+02 1.88217760e+00 1.03347970e+00 -4.94072310e-02 6.13392520e+01 3.34341930e-02 8.78557630e-02 1.29517770e-01 6.56779130e-10 3.24078940e-01 1.21934820e-01 6.75825040e-01 2.49116640e-01 2.50460100e-01 1.30980070e+00 10 7.44525170e-02 9.50627010e-02 4.23842780e-02 5.61748710e-02 6.56779130e-01 5.06899240e-01 1.55645610e+01 1.65510670e+02 1.01523007e+02 7.73827500e-02 1.31740970e+01 1.63406910e+03 6.48161230e-01 6.48161230e-01 1.64724320e+03 1.31740970e+01 1.63406910e+03
10 8.24031880e+02 2.59316620e+00 8.51374370e-01 -4.91067290e-02 6.17747620e+01 3.45273280e-02 8.88961950e-02 1.35647000e-01 1.33720430e-09 3.25116480e-01 1.24068390e-01 6.74788850e-01 2.49410740e-01 2.50755260e-01 1.23567900e+00 10 1.06403410e-01 1.35378600e-01 6.06701480e-02 8.03461940e-02 1.33720430e+00 1.01947430e+00 1.54345380e+01 1.63877010e+02 1.01234633e+02 1.10768030e-01 1.29701960e+01 1.63379720e+03 6.48161230e-01 6.48161230e-01 1.64676740e+03 1.29701960e+01 1.63379720e+03
1 8.24033680e+02 2.25764580e+00 8.97462090e-01 -4.91848610e-02 6.17784710e+01 3.45652030e-02 8.89079950e-02 1.35350040e-01 9.56055550e-10 3.25207590e-01 1.24118060e-01 6.74697750e-01 2.49420460e-01 2.50765010e-01 1.23319230e+00 10 8.98728110e-02 1.14343040e-01 5.12517460e-02 6.78685380e-02 9.56055550e-01 7.29322440e-01 1.54330610e+01 1.63850470e+02 1.01224315e+02 9.35724580e-02 1.29877280e+01 1.63378330e+03 6.48161230e-01 6.48161230e-01 1.64677100e+03 1.29877280e+01 1.63378330e+03
14 8.23511310e+02 2.65695370e+00 1.18081730e+00 -5.45558450e-02 7.60185160e+01 6.73446940e-02 1.34720590e-01 5.12041270e-01 1.42528040e-09 3.50781540e-01 2.02710150e-01 6.49155950e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.11920990e-01 1.28366540e-01 6.62872340e-02 8.61332270e-02 1.42528040e+00 5.11854970e-01 1.22851420e+01 1.30375650e+02 9.91096344e+01 1.21023380e-01 1.46279750e+01 1.63109830e+03 6.48161230e-01 6.48161230e-01 1.64572630e+03 1.46279750e+01 1.63109830e+03
2 8.22336430e+02 3.85257890e+00 8.89765340e-01 -5.33011590e-02 7.23516660e+01 5.67384010e-02 1.22998870e-01 4.87326420e-01 4.71144110e-09 3.44585070e-01 1.80382140e-01 6.55345920e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.97541670e-01 2.32238620e-01 1.15959660e-01 1.51350140e-01 4.71144110e+00 1.77773660e+00 1.29757870e+01 1.38901160e+02 1.00497303e+02 2.11712410e-01 1.20756730e+01 1.63130090e+03 6.48161230e-01 6.48161230e-01 1.64337650e+03 1.20756730e+01 1.63130090e+03
1 8.21722120e+02 3.85394660e+00 8.90209460e-01 -5.26526610e-02 7.13036280e+01 5.46964370e-02 1.20072360e-01 4.81934860e-01 4.71788910e-09 3.45016730e-01 1.75413660e-01 6.54912210e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.99652750e-01 2.36439200e-01 1.17272280e-01 1.53015470e-01 4.71788910e+00 1.79946920e+00 1.31581200e+01 1.40677620e+02 1.00308247e+02 2.14108920e-01 1.08783210e+01 1.63126960e+03 6.48161230e-01 6.48161230e-01 1.64214790e+03 1.08783210e+01 1.63126960e+03
4 8.22034200e+02 3.63211260e+00 8.39914310e-01 -4.27735230e-02 7.42183320e+01 5.81180900e-02 1.26895610e-01 6.67492080e-02 3.77925740e-09 3.37048680e-01 1.85658570e-01 6.62885730e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.33641110e-01 2.71202480e-01 1.35642430e-01 1.78021480e-01 3.77925740e+00 3.30695930e+00 1.26438860e+01 1.34613750e+02 9.99080799e+01 2.47648070e-01 1.11836970e+01 1.63158840e+03 6.48161230e-01 6.48161230e-01 1.64277210e+03 1.11836970e+01 1.63158840e+03
8 8.21326090e+02 3.64866990e+00 8.37530110e-01 -5.08528440e-02 8.34445720e+01 8.01661260e-02 1.57273350e-01 5.48522250e-02 3.84235260e-09 3.41927990e-01 2.38084350e-01 6.58020120e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.00596470e-01 2.19595900e-01 1.17298000e-01 1.53393500e-01 3.84235260e+00 3.44312810e+00 1.12458950e+01 1.20059660e+02 1.00183269e+02 2.14155870e-01 9.97178330e+00 1.63138410e+03 6.48161230e-01 6.48161230e-01 1.64135580e+03 9.97178330e+00 1.63138410e+03
4 8.21815560e+02 3.60460840e+00 8.53503200e-01 -5.37840250e-02 8.64016160e+01 8.71330140e-02 1.64781990e-01 3.27268670e-02 3.67672820e-09 3.38314500e-01 2.52559870e-01 6.61637100e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.84476430e-01 1.98463180e-01 1.07300360e-01 1.40692530e-01 3.67672820e+00 3.44377940e+00 1.09088850e+01 1.16530420e+02 1.00684166e+02 1.95902760e-01 1.05886500e+01 1.63174610e+03 6.48161230e-01 6.48161230e-01 1.64233480e+03 1.05886500e+01 1.63174610e+03
4 8.21586870e+02 3.25674680e+00 1.18756280e+00 -5.81983170e-02 8.59876290e+01 8.84673530e-02 1.61834460e-01 4.24098100e-02 2.59649310e-09 3.39398180e-01 2.50946680e-01 6.60552960e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.45815470e-01 1.57248170e-01 8.49490160e-02 1.11296360e-01 2.59649310e+00 2.38534110e+00 1.09757420e+01 1.16900470e+02 1.00519942e+02 1.55094970e-01 1.01136830e+01 1.63176370e+03 6.48161230e-01 6.48161230e-01 1.64187740e+03 1.01136830e+01 1.63176370e+03
12 8.22035300e+02 3.24710670e+00 1.08435840e+00 -5.99227640e-02 8.86300390e+01 9.45953590e-02 1.69746220e-01 3.83802420e-02 2.57158290e-09 3.37335290e-01 2.64986440e-01 6.62618720e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.38455770e-01 1.47068810e-01 8.04159040e-02 1.05517990e-01 2.57158290e+00 2.38157290e+00 1.06752170e+01 1.13767180e+02 1.00831896e+02 1.46818680e-01 1.07255110e+01 1.63204880e+03 6.48161230e-01 6.48161230e-01 1.64277430e+03 1.07255110e+01 1.63204880e+03
9 8.22494560e+02 3.40886950e+00 1.17955750e+00 -6.81119940e-02 8.69169570e+01 9.39241390e-02 1.61805650e-01 1.15407340e-01 3.02310490e-09 3.39364230e-01 2.56374650e-01 6.60587950e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.25705080e-01 1.34834360e-01 7.32294650e-02 9.59443370e-02 3.02310490e+00 2.40000240e+00 1.09119180e+01 1.15827060e+02 1.00673356e+02 1.33698100e-01 1.15930400e+01 1.63209980e+03 6.48161230e-01 6.48161230e-01 1.64369280e+03 1.15930400e+01 1.63209980e+03
15 8.23133820e+02 2.95805430e+00 1.08328210e+00 -6.88074760e-02 8.67024790e+01 9.41892840e-02 1.60620810e-01 1.06456570e-01 1.92604600e-09 3.39821860e-01 2.55454960e-01 6.60130090e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.77792560e-02 1.05010080e-01 5.69996750e-02 7.46551130e-02 1.92604600e+00 1.55668110e+00 1.09371640e+01 1.15847120e+02 1.00442325e+02 1.04066690e-01 1.29113730e+01 1.63206000e+03 6.48161230e-01 6.48161230e-01 1.64497130e+03 1.29113730e+01 1.63206000e+03
8 8.23185090e+02 1.99266310e+00 9.49896140e-01 -7.48866650e-02 8.52922240e+01 9.25841370e-02 1.56751330e-01 7.47675400e-02 7.33504170e-10 3.43626750e-01 2.49980330e-01 6.56323590e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.39358810e-02 5.84013730e-02 3.16170430e-02 4.12951940e-02 7.33504170e-01 6.31626480e-01 1.11195000e+01 1.17687120e+02 1.00377962e+02 5.77245590e-02 1.32315220e+01 1.63184230e+03 6.48161230e-01 6.48161230e-01 1.64507390e+03 1.32315220e+01 1.63184230e+03
1 8.22597390e+02 2.36247580e+00 9.99074340e-01 -7.33970850e-02 8.47035770e+01 9.07305750e-02 1.55678680e-01 7.45001120e-02 1.06172050e-09 3.44340890e-01 2.47054120e-01 6.55608750e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.61564020e-02 7.18821410e-02 3.88209520e-02 5.06779490e-02 1.06172050e+00 9.14745350e-01 1.11834350e+01 1.18504520e+02 1.00377567e+02 7.08770370e-02 1.21735070e+01 1.63172500e+03 6.48161230e-01 6.48161230e-01 1.64389850e+03 1.21735070e+01 1.63172500e+03
9 8.22592800e+02 1.62818110e+00 8.63424090e-01 -7.00434810e-02 8.58718790e+01 9.12827830e-02 1.59555450e-01 4.68588270e-02 5.09459990e-10 3.41041210e-01 2.51483100e-01 6.58909790e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.87017990e-02 5.25556630e-02 2.84412340e-02 3.72174590e-02 5.09459990e-01 4.63883600e-01 1.10441340e+01 1.17571970e+02 1.00961260e+02 5.19263520e-02 1.19012260e+01 1.63198800e+03 6.48161230e-01 6.48161230e-01 1.64388930e+03 1.19012260e+01 1.63198800e+03
10 8.22628900e+02 1.62281950e+00 8.62842970e-01 -7.08787500e-02 8.53784550e+01 9.03968160e-02 1.57471610e-01 9.25461910e-02 5.06735760e-10 3.40920440e-01 2.48513290e-01 6.59030000e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.77632550e-02 5.16915760e-02 2.78881970e-02 3.64970010e-02 5.06735760e-01 4.21111350e-01 1.11137060e+01 1.18248900e+02 1.00959084e+02 5.09166490e-02 1.19276840e+01 1.63203380e+03 6.48161230e-01 6.48161230e-01 1.64396150e+03 1.19276840e+01 1.63203380e+03
20 8.22155390e+02 1.64312790e+00 8.49934770e-01 -7.19597140e-02 8.37293080e+01 8.73084030e-02 1.53092750e-01 1.29625140e-01 5.17131940e-10 3.43830940e-01 2.41046020e-01 6.56117530e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.71157710e-02 5.14905520e-02 2.76273210e-02 3.60788380e-02 5.17131940e-01 3.99034450e-01 1.13133690e+01 1.20263380e+02 1.00695696e+02 5.04403570e-02 1.12660980e+01 1.63174840e+03 6.48161230e-01 6.48161230e-01 1.64301450e+03 1.12660980e+01 1.63174840e+03
14 8.22125940e+02 3.14754310e+00 8.74672910e-01 -7.23709790e-02 8.36543420e+01 8.73418680e-02 1.52880870e-01 1.27623620e-01 2.32788010e-09 3.44192520e-01 2.40867610e-01 6.55755850e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.91615690e-02 1.08417440e-01 5.81760330e-02 7.59527930e-02 2.32788010e+00 1.80346680e+00 1.13224260e+01 1.20313600e+02 1.00647550e+02 1.06214420e-01 1.12321100e+01 1.63172350e+03 6.48161230e-01 6.48161230e-01 1.64295560e+03 1.12321100e+01 1.63172350e+03
4 8.22701730e+02 3.15547450e+00 1.11278260e+00 -6.49211510e-02 8.04170480e+01 7.99126420e-02 1.46608250e-01 7.02398500e-02 2.34641680e-09 3.51274490e-01 2.27165750e-01 6.48669650e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.13836640e-01 1.26942780e-01 6.74691720e-02 8.76382560e-02 2.34641680e+00 2.03889840e+00 1.16680510e+01 1.23684660e+02 9.94635524e+01 1.23181290e-01 1.29920150e+01 1.63111510e+03 6.48161230e-01 6.48161230e-01 1.64410710e+03 1.29920150e+01 1.63111510e+03
18 8.22716940e+02 3.72631930e+00 9.23445870e-01 -6.44017620e-02 8.36284850e+01 8.63849610e-02 1.53204560e-01 1.05282590e-01 4.15259830e-09 3.43499990e-01 2.40234390e-01 6.56448360e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.52749120e-01 1.67032740e-01 8.95245350e-02 1.16939270e-01 4.15259830e+00 3.36412890e+00 1.12827240e+01 1.19569800e+02 9.99944123e+01 1.63448690e-01 1.25904430e+01 1.63154710e+03 6.48161230e-01 6.48161230e-01 1.64413760e+03 1.25904430e+01 1.63154710e+03
10 8.21682600e+02 3.62324370e+00 9.25217080e-01 -5.43365440e-02 8.69259010e+01 8.87451600e-02 1.68478850e-01 2.80365610e-01 3.74588770e-09 3.41271900e-01 2.57868870e-01 6.58680290e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.86861480e-01 2.00421900e-01 1.09161640e-01 1.42821940e-01 3.74588770e+00 2.13812100e+00 1.08205120e+01 1.15621310e+02 1.00504865e+02 1.99300970e-01 1.05699000e+01 1.63149900e+03 6.48161230e-01 6.48161230e-01 1.64206890e+03 1.05699000e+01 1.63149900e+03
15 8.22037040e+02 3.20641410e+00 9.78249400e-01 -7.15099100e-02 8.67371690e+01 9.70255080e-02 1.75653050e-01 4.51668480e-01 2.46903890e-09 3.63300820e-01 2.73323430e-01 6.36651160e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.07448010e-01 1.15370760e-01 6.47636840e-02 8.34189950e-02 2.46903890e+00 1.00049210e+00 1.07539180e+01 1.14269510e+02 9.91141380e+01 1.18241770e-01 1.16468720e+01 1.63113090e+03 6.48161230e-01 6.48161230e-01 1.64277780e+03 1.16468720e+01 1.63113090e+03
13 8.22316610e+02 3.78596830e+00 9.13216320e-01 -7.27853220e-02 8.64285150e+01 9.67974430e-02 1.73450830e-01 4.55878790e-01 4.40783290e-09 3.62646840e-01 2.70893140e-01 6.37304790e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.40014600e-01 1.50606870e-01 8.43170230e-02 1.08653640e-01 4.40783290e+00 1.77114390e+00 1.08039320e+01 1.14648670e+02 9.90891429e+01 1.53941120e-01 1.22478350e+01 1.63108910e+03 6.48161230e-01 6.48161230e-01 1.64333690e+03 1.22478350e+01 1.63108910e+03
12 8.21501510e+02 1.69010770e+00 9.86495520e-01 -7.40345700e-02 8.59002280e+01 9.45936100e-02 1.71863830e-01 4.53623470e-01 5.42006440e-10 3.61983700e-01 2.67102310e-01 6.37967340e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 4.78493450e-02 5.16272320e-02 2.87885970e-02 3.71148960e-02 5.42006440e-01 2.18772190e-01 1.08866720e+01 1.15985430e+02 9.96317488e+01 5.25605470e-02 1.06602370e+01 1.63104650e+03 6.48161230e-01 6.48161230e-01 1.64170670e+03 1.06602370e+01 1.63104650e+03
12 8.21415420e+02 1.73894160e+00 9.20640950e-01 -7.23840320e-02 8.75763620e+01 9.84499390e-02 1.77322270e-01 4.97256990e-01 5.69131650e-10 3.60405210e-01 2.76417080e-01 6.39547680e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.08641950e-02 5.43524000e-02 3.05356880e-02 3.94103180e-02 5.69131650e-01 2.10523610e-01 1.06799190e+01 1.13648550e+02 9.95292656e+01 5.57502840e-02 1.04956080e+01 1.63103890e+03 6.48161230e-01 6.48161230e-01 1.64153450e+03 1.04956080e+01 1.63103890e+03
18 8.21794550e+02 2.56373320e+00 1.02316690e+00 -5.43379140e-02 8.85962250e+01 9.28866340e-02 1.79005590e-01 6.66130330e-01 1.29842000e-09 3.47212360e-01 2.72537090e-01 6.52741610e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.14384210e-01 1.21523000e-01 6.74005850e-02 8.78041150e-02 1.29842000e+00 3.42627110e-01 1.05666140e+01 1.13030160e+02 1.00140455e+02 1.23056070e-01 1.11222730e+01 1.63117050e+03 6.48161230e-01 6.48161230e-01 1.64229280e+03 1.11222730e+01 1.63117050e+03
2 8.21783970e+02 1.91033090e+00 1.07509300e+00 -5.41124010e-02 8.85735300e+01 9.27474660e-02 1.78951250e-01 6.68208870e-01 6.75532390e-10 3.47143670e-01 2.72343590e-01 6.52810280e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.39062720e-02 8.91543320e-02 4.94366520e-02 6.44053190e-02 6.75532390e-01 1.77520010e-01 1.05686130e+01 1.13051220e+02 1.00133456e+02 9.02585640e-02 1.11005010e+01 1.63117110e+03 6.48161230e-01 6.48161230e-01 1.64227160e+03 1.11005010e+01 1.63117110e+03
3 8.21630900e+02 2.89843680e+00 9.37878210e-01 -5.42391590e-02 8.83168060e+01 9.23692810e-02 1.77848230e-01 6.67317120e-01 1.81457580e-09 3.47265770e-01 2.70862380e-01 6.52687920e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.33188930e-01 1.41725000e-01 7.84872510e-02 1.02243010e-01 1.81457580e+00 4.77695160e-01 1.05987890e+01 1.13316860e+02 1.00077831e+02 1.43297460e-01 1.07976960e+01 1.63116780e+03 6.48161230e-01 6.48161230e-01 1.64196550e+03 1.07976960e+01 1.63116780e+03
1 8.22628670e+02 3.14839980e+00 1.16229640e+00 -5.65632440e-02 8.83502860e+01 9.28807200e-02 1.78836150e-01 6.48768430e-01 2.32987510e-09 3.48923460e-01 2.72361740e-01 6.51030260e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.49263080e-01 1.58799240e-01 8.81693210e-02 1.14718890e-01 2.32987510e+00 6.36530980e-01 1.05954980e+01 1.13508640e+02 1.00285208e+02 1.60974420e-01 1.28265200e+01 1.63113450e+03 6.48161230e-01 6.48161230e-01 1.64396100e+03 1.28265200e+01 1.63113450e+03
7 8.22626420e+02 3.14644120e+00 1.16261150e+00 -6.63643220e-02 7.90176930e+01 7.74114240e-02 1.51741800e-01 7.34870620e-01 2.32531630e-09 3.68042290e-01 2.29798090e-01 6.31899850e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.12082860e-01 1.26088950e-01 6.79967340e-02 8.72998750e-02 2.32531630e+00 5.34787840e-01 1.17392770e+01 1.25193080e+02 9.89246836e+01 1.24144480e-01 1.24396180e+01 1.63151690e+03 6.48161230e-01 6.48161230e-01 1.64395650e+03 1.24396180e+01 1.63151690e+03
40 8.22784370e+02 3.76980290e+00 1.06774960e+00 -6.53483840e-02 8.32940380e+01 8.74148500e-02 1.64454630e-01 7.97153860e-01 4.33715150e-09 3.63963830e-01 2.52514350e-01 6.35984100e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.58515750e-01 1.73686260e-01 9.56316240e-02 1.23122370e-01 4.33715150e+00 8.80654490e-01 1.11586530e+01 1.18649680e+02 9.88281095e+01 1.74598660e-01 1.29792980e+01 1.63129310e+03 6.48161230e-01 6.48161230e-01 1.64427240e+03 1.29792980e+01 1.63129310e+03
23 8.22291260e+02 3.19667260e+00 8.24090070e-01 -7.73130420e-02 8.59823480e+01 9.50097350e-02 1.73229800e-01 7.74279500e-01 2.44510370e-09 3.63703110e-01 2.68884400e-01 6.36248030e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.72164040e-02 1.04841900e-01 5.86290770e-02 7.54964110e-02 2.44510370e+00 5.19716670e-01 1.08829470e+01 1.16184310e+02 9.98979977e+01 1.07041560e-01 1.22461800e+01 1.63104000e+03 6.48161230e-01 6.48161230e-01 1.64328620e+03 1.22461800e+01 1.63104000e+03
22 8.21942560e+02 2.35439760e+00 8.38485960e-01 -7.25484780e-02 8.44869800e+01 9.08544250e-02 1.68685670e-01 7.90886310e-01 1.05317830e-09 3.64504260e-01 2.60184960e-01 6.35445130e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.81336900e-02 7.41253940e-02 4.11351620e-02 5.29404420e-02 1.05317830e+00 2.16544320e-01 1.10412810e+01 1.17814920e+02 9.95382679e+01 7.51021880e-02 1.14443990e+01 1.63114440e+03 6.48161230e-01 6.48161230e-01 1.64258880e+03 1.14443990e+01 1.63114440e+03
11 8.22175890e+02 2.99799450e+00 8.88235450e-01 -7.03095940e-02 8.45949470e+01 9.02695400e-02 1.69051680e-01 7.95113460e-01 2.00452950e-09 3.63268590e-01 2.59966090e-01 6.36680920e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.75363450e-02 1.06045990e-01 5.87868790e-02 7.57222380e-02 2.00452950e+00 4.08682160e-01 1.10250050e+01 1.17761670e+02 9.96204223e+01 1.07329670e-01 1.19190760e+01 1.63113640e+03 6.48161230e-01 6.48161230e-01 1.64305550e+03 1.19190760e+01 1.63113640e+03
26 8.21912390e+02 3.01550780e+00 1.03122280e+00 -6.95924950e-02 8.46035190e+01 9.04514500e-02 1.69140980e-01 7.90727360e-01 2.03994470e-09 3.63573880e-01 2.60237290e-01 6.36375650e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.00191570e-01 1.08927360e-01 6.04126010e-02 7.77999590e-02 2.03994470e+00 4.19567020e-01 1.10162530e+01 1.17547970e+02 9.94497191e+01 1.10297810e-01 1.13626370e+01 1.63116580e+03 6.48161230e-01 6.48161230e-01 1.64252850e+03 1.13626370e+01 1.63116580e+03
32 8.21832480e+02 2.13359280e+00 1.11214400e+00 -7.06621470e-02 8.45227890e+01 9.06270330e-02 1.68709070e-01 7.92679370e-01 8.44515450e-10 3.63909950e-01 2.59980970e-01 6.36039480e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.35253510e-02 6.90971550e-02 3.83216360e-02 4.93395920e-02 8.44515450e-01 1.73019500e-01 1.10299900e+01 1.17643060e+02 9.94351954e+01 6.99654150e-02 1.12095590e+01 1.63115910e+03 6.48161230e-01 6.48161230e-01 1.64236860e+03 1.12095590e+01 1.63115910e+03
20 8.21757130e+02 3.64104910e+00 1.12666320e+00 -6.75698390e-02 8.47394590e+01 9.01909380e-02 1.68809360e-01 7.86112140e-01 3.81318210e-09 3.61583710e-01 2.59645160e-01 6.38365980e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.43888380e-01 1.56308610e-01 8.65227200e-02 1.11577840e-01 3.81318210e+00 7.91551580e-01 1.10028550e+01 1.17366940e+02 9.94561100e+01 1.57968150e-01 1.10902800e+01 1.63112770e+03 6.48161230e-01 6.48161230e-01 1.64221790e+03 1.10902800e+01 1.63112770e+03
1 8.21408680e+02 3.65572320e+00 1.12255830e+00 -6.90630810e-02 8.41711380e+01 8.92038010e-02 1.61389390e-01 7.06464000e-01 3.86954940e-09 3.54616580e-01 2.51238060e-01 6.45332430e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.38538920e-01 1.51004600e-01 8.24994990e-02 1.06908330e-01 3.86954940e+00 9.41962400e-01 1.11425560e+01 1.18444550e+02 9.96961256e+01 1.50622790e-01 1.04666110e+01 1.63105440e+03 6.48161230e-01 6.48161230e-01 1.64152100e+03 1.04666110e+01 1.63105440e+03
13 8.21298850e+02 3.65579400e+00 1.12304820e+00 -6.34378630e-02 8.67533240e+01 9.25824250e-02 1.69308250e-01 6.80127700e-01 3.86982370e-09 3.48831630e-01 2.62535540e-01 6.51120370e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.58172270e-01 1.69819400e-01 9.34196610e-02 1.21558220e-01 3.86982370e+00 9.92978300e-01 1.08279970e+01 1.15412470e+02 1.00124154e+02 1.70560190e-01 1.01092010e+01 1.63119220e+03 6.48161230e-01 6.48161230e-01 1.64130140e+03 1.01092010e+01 1.63119220e+03
6 8.21389420e+02 3.76645380e+00 1.07727380e+00 -6.44306480e-02 8.82414400e+01 9.67922220e-02 1.73320470e-01 6.71666390e-01 4.32265010e-09 3.47724590e-01 2.70757550e-01 6.52229010e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.63579680e-01 1.74137800e-01 9.64599550e-02 1.25614050e-01 4.32265010e+00 1.12810120e+00 1.06579320e+01 1.13346570e+02 1.00018646e+02 1.76110980e-01 1.02275000e+01 1.63125500e+03 6.48161230e-01 6.48161230e-01 1.64148250e+03 1.02275000e+01 1.63125500e+03
3 8.21355280e+02 2.31781090e+00 9.57180160e-01 -6.47982790e-02 8.82780130e+01 9.68851810e-02 1.73374130e-01 6.74012570e-01 1.01534230e-09 3.47624680e-01 2.70904180e-01 6.52328960e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.77173790e-02 8.27164470e-02 4.58219380e-02 5.96754630e-02 1.01534230e+00 2.63737930e-01 1.06565850e+01 1.13361680e+02 1.00073439e+02 8.36590300e-02 1.01476620e+01 1.63126660e+03 6.48161230e-01 6.48161230e-01 1.64141420e+03 1.01476620e+01 1.63126660e+03
3 8.22737320e+02 2.68456420e+00 1.00121900e+00 -5.56421990e-02 8.97806950e+01 9.51404830e-02 1.80140320e-01 6.60745290e-01 1.46518140e-09 3.42315200e-01 2.75925670e-01 6.57639990e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.16984410e-01 1.23462910e-01 6.84448970e-02 8.94817630e-02 1.46518140e+00 3.90818710e-01 1.04755560e+01 1.12178890e+02 1.00714987e+02 1.24962710e-01 1.27275780e+01 1.63145070e+03 6.48161230e-01 6.48161230e-01 1.64417830e+03 1.27275780e+01 1.63145070e+03
19 8.22959400e+02 3.75448900e+00 1.08630160e+00 -5.57246190e-02 8.98599240e+01 9.52500860e-02 1.80439820e-01 6.67384130e-01 4.27123890e-09 3.42218470e-01 2.76334770e-01 6.57736790e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.02883440e-01 2.14024540e-01 1.18685680e-01 1.55175250e-01 4.27123890e+00 1.12427190e+00 1.04677660e+01 1.12129900e+02 1.00759843e+02 2.16689410e-01 1.31621820e+01 1.63146030e+03 6.48161230e-01 6.48161230e-01 1.64462250e+03 1.31621820e+01 1.63146030e+03
7 8.22381950e+02 2.02732490e+00 1.12565910e+00 -5.42793110e-02 9.01065180e+01 9.55302130e-02 1.82396740e-01 6.20947290e-01 7.59374550e-10 3.43103190e-01 2.78571820e-01 6.56852310e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.00588260e-02 9.48742110e-02 5.27519670e-02 6.89259040e-02 7.59374550e-01 2.19335070e-01 1.04233250e+01 1.11601700e+02 1.00560406e+02 9.63114750e-02 1.20985550e+01 1.63136900e+03 6.48161230e-01 6.48161230e-01 1.64346760e+03 1.20985550e+01 1.63136900e+03
15 8.24399940e+02 1.98508010e+00 8.39105720e-01 -3.26948080e-02 9.61075450e+01 9.33598640e-02 2.01762140e-01 5.33201250e-01 7.27963030e-10 3.20209750e-01 2.95766870e-01 6.79751130e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.60207460e-01 1.63419540e-01 9.06567220e-02 1.20515070e-01 7.27963030e-01 2.50597430e-01 9.84231630e+00 1.05742680e+02 1.01626694e+02 1.65515770e-01 1.40724420e+01 1.63343110e+03 6.48161230e-01 6.48161230e-01 1.64750360e+03 1.40724420e+01 1.63343110e+03
1 8.24472850e+02 1.83996600e+00 9.03208390e-01 -3.42918770e-02 9.48561180e+01 9.21257160e-02 1.96251470e-01 4.97528320e-01 6.29632420e-10 3.21218310e-01 2.89022060e-01 6.78741540e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.42983500e-01 1.46809190e-01 8.10375080e-02 1.07643050e-01 6.29632420e-01 2.32776680e-01 9.97264250e+00 1.07132680e+02 1.01621901e+02 1.47953570e-01 1.43149480e+01 1.63333440e+03 6.48161230e-01 6.48161230e-01 1.64764940e+03 1.43149480e+01 1.63333440e+03
