# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__SN minuslogprior minuslogprior__0 chi2 chi2__bao.desi_dr2 chi2__sn.desdovekie
2 8.22676140e+02 3.84647200e+00 1.11184340e+00 -2.05298400e-02 6.92444350e+01 3.78114810e-02 1.17136240e-01 7.07740730e-01 4.68275660e-09 3.24503330e-01 1.55592590e-01 6.75421330e-01 2.50234380e-01 2.51581850e-01 1.04412430e+00 10 5.70486180e-01 6.85571400e-01 3.24978560e-01 4.30576100e-01 4.68275660e+00 1.13701400e+00 1.35175930e+01 1.44468280e+02 1.00036244e+02 5.93326950e-01 1.18768090e+01 1.63217910e+03 6.48161230e-01 6.48161230e-01 1.64405600e+03 1.18768090e+01 1.63217910e+03
6 8.21399310e+02 3.84063770e+00 1.11099510e+00 -5.52107190e-02 6.38232990e+01 4.07358530e-02 1.01421260e-01 7.66793070e-01 4.65551540e-09 3.50570800e-01 1.42801980e-01 6.49340510e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.80910710e-01 2.26451210e-01 1.07115460e-01 1.39206080e-01 4.65551540e+00 1.00447650e+00 1.46787570e+01 1.56642100e+02 9.99741558e+01 1.95565170e-01 1.03942870e+01 1.63110800e+03 6.48161230e-01 6.48161230e-01 1.64150230e+03 1.03942870e+01 1.63110800e+03
16 8.21357910e+02 3.84075980e+00 1.11036150e+00 -5.89337180e-02 6.16848950e+01 3.74471400e-02 9.46220700e-02 7.66951180e-01 4.65608380e-09 3.48786230e-01 1.32714080e-01 6.51118820e-01 2.50148680e-01 2.51495830e-01 1.06314140e+00 10 1.60281550e-01 2.04077030e-01 9.46592830e-02 1.23175230e-01 4.65608380e+00 1.00428150e+00 1.52501330e+01 1.62175350e+02 1.00037694e+02 1.72823420e-01 1.02020520e+01 1.63121750e+03 6.48161230e-01 6.48161230e-01 1.64141950e+03 1.02020520e+01 1.63121750e+03
48 8.21712230e+02 2.26387440e+00 9.35521550e-01 -5.71192960e-02 6.21500060e+01 3.74539990e-02 9.61321490e-02 7.80690520e-01 9.62029000e-10 3.47512580e-01 1.34231010e-01 6.52393890e-01 2.50150300e-01 2.51497460e-01 1.06277980e+00 10 7.62287550e-02 9.66937130e-02 4.49370010e-02 5.85277000e-02 9.62029000e-01 2.01878000e-01 1.51363670e+01 1.61535580e+02 1.00394373e+02 8.20433650e-02 1.08710220e+01 1.63125710e+03 6.48161230e-01 6.48161230e-01 1.64212810e+03 1.08710220e+01 1.63125710e+03
12 8.21324740e+02 2.06644950e+00 8.22553020e-01 -5.57000220e-02 6.08311850e+01 3.49251550e-02 9.26559190e-02 7.80757440e-01 7.89673600e-10 3.46516040e-01 1.28225940e-01 6.53386330e-01 2.49511410e-01 2.50856290e-01 1.20994260e+00 10 7.08975560e-02 9.09008880e-02 4.17342810e-02 5.43953900e-02 7.89673600e-01 1.65687720e-01 1.54679290e+01 1.64712370e+02 1.00196487e+02 7.61960230e-02 1.00571370e+01 1.63129600e+03 6.48161230e-01 6.48161230e-01 1.64135320e+03 1.00571370e+01 1.63129600e+03
1 8.22636650e+02 2.64443540e+00 1.12400160e+00 -5.26795410e-02 5.68806240e+01 2.77246580e-02 8.93621450e-02 5.07529680e-01 1.40754960e-09 3.63885370e-01 1.17731670e-01 6.36002970e-01 2.47413730e-01 2.48751050e-01 1.81508350e+00 10 1.03877260e-01 1.37733100e-01 6.26617890e-02 8.06792110e-02 1.40754960e+00 5.10069120e-01 1.63111590e+01 1.74208190e+02 9.90907055e+01 1.14404250e-01 1.25686010e+01 1.63140840e+03 6.48161230e-01 6.48161230e-01 1.64397700e+03 1.25686010e+01 1.63140840e+03
28 8.22453120e+02 3.20416870e+00 8.64606490e-01 -5.32765000e-02 5.65524600e+01 2.72969790e-02 8.83633440e-02 5.09143090e-01 2.46350130e-09 3.63660470e-01 1.16305190e-01 6.36226570e-01 2.47259250e-01 2.48596010e-01 1.86416560e+00 10 1.33394410e-01 1.77382950e-01 8.04425210e-02 1.03588530e-01 2.46350130e+00 8.89849850e-01 1.64164950e+01 1.75191770e+02 9.90752557e+01 1.46867280e-01 1.22423070e+01 1.63136760e+03 6.48161230e-01 6.48161230e-01 1.64360990e+03 1.22423070e+01 1.63136760e+03
3 8.22928250e+02 3.56158100e+00 9.72922400e-01 -5.38859000e-02 5.38716330e+01 2.16443090e-02 8.08951970e-02 5.26944190e-01 3.52188330e-09 3.55544230e-01 1.03184370e-01 6.44331280e-01 2.45060620e-01 2.46389380e-01 2.72624270e+00 10 1.53064950e-01 2.08543030e-01 9.12688490e-02 1.18195020e-01 3.52188330e+00 1.22765700e+00 1.73770250e+01 1.85959240e+02 1.00179279e+02 1.66633360e-01 1.35136760e+01 1.63104650e+03 6.48161230e-01 6.48161230e-01 1.64456020e+03 1.35136760e+01 1.63104650e+03
9 8.23755030e+02 2.48456770e+00 9.12286060e-01 -6.34426830e-02 5.33792180e+01 2.37641940e-02 7.95286690e-02 5.05589370e-01 1.19959330e-09 3.64778150e-01 1.03937730e-01 6.35095060e-01 2.45966680e-01 2.47298740e-01 2.34524330e+00 10 6.93304690e-02 9.48938430e-02 4.18734310e-02 5.38804660e-02 1.19959330e+00 4.36399960e-01 1.75121300e+01 1.85181920e+02 9.88486608e+01 7.64500750e-02 1.51141750e+01 1.63109960e+03 6.48161230e-01 6.48161230e-01 1.64621370e+03 1.51141750e+01 1.63109960e+03
2 8.21889710e+02 1.80224110e+00 1.19666910e+00 -6.77971650e-02 5.17420200e+01 2.04775310e-02 7.72752280e-02 4.51228650e-01 6.06322050e-10 3.67534280e-01 9.83976260e-02 6.32330780e-01 2.44540820e-01 2.45867680e-01 2.97795870e+00 10 4.32635520e-02 6.01451310e-02 2.62283580e-02 3.36857820e-02 6.06322050e-01 2.45907140e-01 1.81119960e+01 1.92757080e+02 9.97364069e+01 4.78862100e-02 1.14265060e+01 1.63105660e+03 6.48161230e-01 6.48161230e-01 1.64248310e+03 1.14265060e+01 1.63105660e+03
17 8.21692110e+02 2.74406530e+00 1.09744460e+00 -6.88786800e-02 5.06846360e+01 1.89579480e-02 7.40611760e-02 4.59575560e-01 1.55500720e-09 3.64602800e-01 9.36639910e-02 6.35256570e-01 2.43769540e-01 2.45093570e-01 3.36632770e+00 10 6.63146690e-02 9.31475520e-02 4.00423550e-02 5.15305300e-02 1.55500720e+00 6.20226260e-01 1.85548150e+01 1.96599950e+02 9.96459690e+01 7.31070030e-02 1.11200420e+01 1.63096790e+03 6.48161230e-01 6.48161230e-01 1.64208790e+03 1.11200420e+01 1.63096790e+03
56 8.21668480e+02 2.74422270e+00 1.09747820e+00 -6.90227830e-02 5.06897300e+01 1.89846480e-02 7.41647800e-02 4.58279720e-01 1.55525200e-09 3.65036640e-01 9.37942940e-02 6.34822750e-01 2.43783730e-01 2.45107810e-01 3.35896560e+00 10 6.61273890e-02 9.28798250e-02 3.99530200e-02 5.14002810e-02 1.55525200e+00 6.21933650e-01 1.85486690e+01 1.96564420e+02 9.96379738e+01 7.29439000e-02 1.10699830e+01 1.63097070e+03 6.48161230e-01 6.48161230e-01 1.64204060e+03 1.10699830e+01 1.63097070e+03
26 8.21826860e+02 2.02057140e+00 1.07099310e+00 -6.76635700e-02 5.14365960e+01 2.04492310e-02 7.67183750e-02 4.65724490e-01 7.54263360e-10 3.69700290e-01 9.78124720e-02 6.30163160e-01 2.44528400e-01 2.45855210e-01 2.98448400e+00 10 4.84318670e-02 6.75297440e-02 2.94480210e-02 3.77653630e-02 7.54263360e-01 2.97166510e-01 1.81853890e+01 1.92860620e+02 9.92009380e+01 5.37644840e-02 1.12019120e+01 1.63115550e+03 6.48161230e-01 6.48161230e-01 1.64235740e+03 1.12019120e+01 1.63115550e+03
57 8.21889420e+02 1.67544440e+00 1.12973710e+00 -6.76048350e-02 5.14139230e+01 2.04391160e-02 7.67352620e-02 4.65044590e-01 5.34116830e-10 3.70052060e-01 9.78192450e-02 6.29811280e-01 2.44523870e-01 2.45850670e-01 2.98681830e+00 10 4.07220560e-02 5.67922820e-02 2.47720020e-02 3.17610900e-02 5.34116830e-01 2.10718980e-01 1.81877760e+01 1.92863280e+02 9.91585783e+01 4.52272810e-02 1.13071540e+01 1.63117540e+03 6.48161230e-01 6.48161230e-01 1.64248250e+03 1.13071540e+01 1.63117540e+03
142 8.21815120e+02 2.31770070e+00 1.19673220e+00 -6.29418250e-02 5.00818780e+01 1.67089990e-02 7.19196540e-02 4.50556850e-01 1.01523050e-09 3.55927420e-01 8.92735200e-02 6.43928540e-01 2.42522330e-01 2.43841780e-01 4.10081700e+00 10 6.15610770e-02 8.69893140e-02 3.67271250e-02 4.75495670e-02 1.01523050e+00 4.12302470e-01 1.88421440e+01 2.00225620e+02 1.00276751e+02 6.70542490e-02 1.12530820e+01 1.63108080e+03 6.48161230e-01 6.48161230e-01 1.64233390e+03 1.12530820e+01 1.63108080e+03
22 8.21959560e+02 1.97761520e+00 1.02572560e+00 -6.38857140e-02 5.10373110e+01 1.86503140e-02 7.55820150e-02 4.33629000e-01 7.22549110e-10 3.64238860e-01 9.48771960e-02 6.35622450e-01 2.43605130e-01 2.44928560e-01 3.45374190e+00 10 5.19539150e-02 7.27234350e-02 3.13553330e-02 4.03612720e-02 7.22549110e-01 3.03544250e-01 1.83697310e+01 1.95681670e+02 9.98706625e+01 5.72467440e-02 1.16021100e+01 1.63102070e+03 6.48161230e-01 6.48161230e-01 1.64262280e+03 1.16021100e+01 1.63102070e+03
23 8.21671460e+02 2.79794770e+00 9.41515660e-01 -6.39878860e-02 5.11121310e+01 1.89281820e-02 7.57317570e-02 4.30165870e-01 1.64109320e-09 3.64810080e-01 9.53048060e-02 6.35051640e-01 2.43753700e-01 2.45077680e-01 3.37457900e+00 10 7.85995330e-02 1.09940570e-01 4.74737330e-02 6.10852950e-02 1.64109320e+00 6.94218090e-01 1.83334210e+01 1.95110240e+02 9.97250015e+01 8.66747810e-02 1.10107620e+01 1.63103580e+03 6.48161230e-01 6.48161230e-01 1.64204660e+03 1.10107620e+01 1.63103580e+03
14 8.21495770e+02 3.65546370e+00 1.16942160e+00 -6.34593050e-02 5.06829470e+01 1.83143300e-02 7.41895560e-02 4.47046110e-01 3.86854570e-09 3.62621310e-01 9.31487530e-02 6.37238050e-01 2.43424150e-01 2.44746920e-01 3.55423440e+00 10 1.20113420e-01 1.68717680e-01 7.23299550e-02 9.32083590e-02 3.86854570e+00 1.58215270e+00 1.85152820e+01 1.96496530e+02 9.95902322e+01 1.32055830e-01 1.06962460e+01 1.63099900e+03 6.48161230e-01 6.48161230e-01 1.64169520e+03 1.06962460e+01 1.63099900e+03
31 8.21419390e+02 2.66092590e+00 1.02496560e+00 -6.08461750e-02 5.12631570e+01 1.89010350e-02 7.55635000e-02 4.59124010e-01 1.43095320e-09 3.61920140e-01 9.51094020e-02 6.37942390e-01 2.43739240e-01 2.45063170e-01 3.38214410e+00 10 7.90403460e-02 1.10394170e-01 4.75505130e-02 6.13058640e-02 1.43095320e+00 5.71262070e-01 1.82767470e+01 1.94298530e+02 9.96035605e+01 8.68149620e-02 1.05179190e+01 1.63102450e+03 6.48161230e-01 6.48161230e-01 1.64154240e+03 1.05179190e+01 1.63102450e+03
8 8.22269870e+02 1.96498390e+00 9.34557210e-01 -5.71314500e-02 4.98122250e+01 1.61001200e-02 7.12662020e-02 3.44907490e-01 7.13479740e-10 3.54703920e-01 8.80111880e-02 6.45150480e-01 2.42136570e-01 2.43454590e-01 4.34494270e+00 10 6.05127370e-02 8.57390810e-02 3.60395860e-02 4.66996140e-02 7.13479740e-01 3.57930580e-01 1.88812580e+01 1.99950500e+02 9.95997929e+01 6.57989810e-02 1.21816680e+01 1.63106170e+03 6.48161230e-01 6.48161230e-01 1.64324340e+03 1.21816680e+01 1.63106170e+03
32 8.22608470e+02 1.87787330e+00 1.15836260e+00 -5.73451000e-02 4.98444460e+01 1.62461670e-02 7.12530690e-02 3.39840770e-01 6.53958250e-10 3.54780470e-01 8.81441030e-02 6.45074120e-01 2.42230670e-01 2.43549040e-01 4.28435590e+00 10 5.73115790e-02 8.11771850e-02 3.41367550e-02 4.42315650e-02 6.53958250e-01 3.31411890e-01 1.88694380e+01 1.99693930e+02 9.95363331e+01 6.23249020e-02 1.28599660e+01 1.63106060e+03 6.48161230e-01 6.48161230e-01 1.64392060e+03 1.28599660e+01 1.63106060e+03
22 8.22940900e+02 1.87246840e+00 1.15860800e+00 -5.66928380e-02 5.02536970e+01 1.59581090e-02 7.33911210e-02 3.63220170e-01 6.50433170e-10 3.56351000e-01 8.99940960e-02 6.43505950e-01 2.42044580e-01 2.43362260e-01 4.40508200e+00 10 5.92522010e-02 8.35834850e-02 3.53706860e-02 4.57798100e-02 6.50433170e-01 3.14567350e-01 1.86912360e+01 1.99701970e+02 1.00357623e+02 6.45777410e-02 1.35559790e+01 1.63102950e+03 6.48161230e-01 6.48161230e-01 1.64458550e+03 1.35559790e+01 1.63102950e+03
11 8.21729270e+02 2.66486320e+00 1.12903180e+00 -5.58613370e-02 4.99033200e+01 1.54319760e-02 7.18860320e-02 3.75681500e-01 1.43659840e-09 3.53216130e-01 8.79628740e-02 6.46638810e-01 2.41699490e-01 2.43015900e-01 4.63951780e+00 10 8.91812700e-02 1.26243470e-01 5.30022020e-02 6.87517540e-02 1.43659840e+00 6.77676750e-01 1.88593680e+01 2.00923330e+02 1.00267412e+02 9.67683390e-02 1.10631140e+01 1.63109910e+03 6.48161230e-01 6.48161230e-01 1.64216220e+03 1.10631140e+01 1.63109910e+03
4 8.21577010e+02 2.63417970e+00 1.12503950e+00 -5.59016530e-02 4.97705910e+01 1.52697550e-02 7.14100030e-02 3.72108450e-01 1.39318790e-09 3.52525980e-01 8.73246250e-02 6.47328180e-01 2.41590650e-01 2.42906650e-01 4.71612420e+00 10 8.74421510e-02 1.23946550e-01 5.19178140e-02 6.73780780e-02 1.39318790e+00 6.61912220e-01 1.89213820e+01 2.01408120e+02 1.00242012e+02 9.47885260e-02 1.07322870e+01 1.63112540e+03 6.48161230e-01 6.48161230e-01 1.64185770e+03 1.07322870e+01 1.63112540e+03
35 8.23173370e+02 2.59793710e+00 1.12528240e+00 -8.32202820e-02 4.91339550e+01 1.84767870e-02 7.44050360e-02 5.54571910e-01 1.34359930e-09 3.87411140e-01 9.35266900e-02 6.12439210e-01 2.43511800e-01 2.44834890e-01 3.50502780e+00 10 4.41744200e-02 6.30202320e-02 2.74952020e-02 3.48508910e-02 1.34359930e+00 4.43174450e-01 1.90223450e+01 2.00779350e+02 9.86508355e+01 5.01991410e-02 1.32623660e+01 1.63178810e+03 6.48161230e-01 6.48161230e-01 1.64505040e+03 1.32623660e+01 1.63178810e+03
4 8.23199330e+02 2.53854810e+00 1.00268750e+00 -8.36709210e-02 4.88157070e+01 1.79382230e-02 7.37149230e-02 5.52691840e-01 1.26612750e-09 3.87322910e-01 9.22980130e-02 6.12525480e-01 2.43220720e-01 2.44542740e-01 3.67216480e+00 10 4.30769200e-02 6.16545110e-02 2.68090390e-02 3.39830960e-02 1.26612750e+00 4.19194340e-01 1.91598270e+01 2.02153680e+02 9.86827481e+01 4.89463840e-02 1.33732860e+01 1.63172910e+03 6.48161230e-01 6.48161230e-01 1.64510230e+03 1.33732860e+01 1.63172910e+03
42 8.22781900e+02 1.95828940e+00 1.19627730e+00 -8.17177180e-02 4.86305360e+01 1.73335020e-02 7.30946830e-02 5.59667410e-01 7.08719360e-10 3.85098460e-01 9.10730530e-02 6.14748780e-01 2.42889180e-01 2.44209970e-01 3.87340620e+00 10 3.24967520e-02 4.65999480e-02 2.01662830e-02 2.55995840e-02 7.08719360e-01 2.31394670e-01 1.92431770e+01 2.03217250e+02 9.88256379e+01 3.68184260e-02 1.26708630e+01 1.63159660e+03 6.48161230e-01 6.48161230e-01 1.64426750e+03 1.26708630e+01 1.63159660e+03
30 8.24541430e+02 3.50503290e+00 1.02392730e+00 -8.26840470e-02 4.97730030e+01 1.98174530e-02 7.88362740e-02 5.09141360e-01 3.32825380e-09 4.00825560e-01 9.92985940e-02 5.99028610e-01 2.44217120e-01 2.45542790e-01 3.14113370e+00 10 7.33237200e-02 1.03931590e-01 4.64218230e-02 5.83422730e-02 3.32825380e+00 1.20221430e+00 1.85833700e+01 1.97272750e+02 9.81885718e+01 8.47542660e-02 1.38984610e+01 1.63388810e+03 6.48161230e-01 6.48161230e-01 1.64778650e+03 1.38984610e+01 1.63388810e+03
16 8.23597500e+02 3.30840130e+00 9.47451660e-01 -8.26502540e-02 4.88453590e+01 1.78376110e-02 7.60080920e-02 4.93053940e-01 2.73413790e-09 3.96042560e-01 9.44905700e-02 6.03806020e-01 2.43166240e-01 2.44488060e-01 3.70459000e+00 10 6.60138330e-02 9.44546400e-02 4.15437680e-02 5.23685340e-02 2.73413790e+00 1.01990380e+00 1.90207120e+01 2.01902410e+02 9.86199570e+01 7.58481960e-02 1.29767810e+01 1.63292190e+03 6.48161230e-01 6.48161230e-01 1.64589870e+03 1.29767810e+01 1.63292190e+03
19 8.23400260e+02 3.30909610e+00 9.47611650e-01 -8.71796930e-02 4.52771920e+01 1.16681440e-02 6.58859240e-02 4.95575060e-01 2.73603820e-09 3.81453730e-01 7.81989350e-02 6.18370040e-01 2.38703000e-01 2.40008240e-01 7.16929680e+00 10 5.49495940e-02 8.16628900e-02 3.39379360e-02 4.31842080e-02 2.73603820e+00 1.01547940e+00 2.08965730e+01 2.20092940e+02 9.96519030e+01 6.19619100e-02 1.45534230e+01 1.63095080e+03 6.48161230e-01 6.48161230e-01 1.64550420e+03 1.45534230e+01 1.63095080e+03
14 8.24030600e+02 3.59231900e+00 1.10298950e+00 -5.26226910e-02 5.37445940e+01 2.06353850e-02 7.85641930e-02 5.58570050e-01 3.63181990e-09 3.45664140e-01 9.98444450e-02 6.54210790e-01 2.44608150e-01 2.45935250e-01 2.94181870e+00 10 1.59558810e-01 2.17647360e-01 9.38097470e-02 1.22344480e-01 3.63181990e+00 1.18838330e+00 1.75448130e+01 1.87817060e+02 1.00941516e+02 1.71272380e-01 1.53745360e+01 1.63139030e+03 6.48161230e-01 6.48161230e-01 1.64676490e+03 1.53745360e+01 1.63139030e+03
4 8.22321270e+02 3.07132990e+00 1.07232120e+00 -5.48611780e-02 5.66198790e+01 2.68563900e-02 8.65762540e-02 5.50112460e-01 2.15705700e-09 3.55846050e-01 1.14077510e-01 6.44041250e-01 2.47100400e-01 2.48436580e-01 1.91612100e+00 10 1.18992630e-01 1.58137760e-01 7.09824750e-02 9.19042510e-02 2.15705700e+00 7.17860420e-01 1.65178070e+01 1.76625510e+02 1.00005150e+02 1.29595680e-01 1.22934670e+01 1.63105270e+03 6.48161230e-01 6.48161230e-01 1.64334620e+03 1.22934670e+01 1.63105270e+03
6 8.22124940e+02 2.92175150e+00 1.01066220e+00 -4.32608500e-02 5.79850320e+01 2.73550060e-02 8.69221620e-02 7.47835320e-01 1.85737910e-09 3.41799570e-01 1.14922040e-01 6.58092980e-01 2.47280390e-01 2.48617220e-01 1.85741210e+00 10 1.51522710e-01 1.98984740e-01 8.85856710e-02 1.15856550e-01 1.85737910e+00 4.16235430e-01 1.61753500e+01 1.72001520e+02 9.97351364e+01 1.61734570e-01 1.15903940e+01 1.63136320e+03 6.48161230e-01 6.48161230e-01 1.64295360e+03 1.15903940e+01 1.63136320e+03
13 8.23074470e+02 2.90886660e+00 9.77047570e-01 -4.01405980e-02 5.62822640e+01 2.22392210e-02 8.03056820e-02 7.28306600e-01 1.83360040e-09 3.25756820e-01 1.03189770e-01 6.74129130e-01 2.45342310e-01 2.46672090e-01 2.61040360e+00 10 1.61024500e-01 2.14637790e-01 9.19049120e-02 1.21650900e-01 1.83360040e+00 4.27273170e-01 1.68700070e+01 1.80112600e+02 1.01371449e+02 1.67794640e-01 1.16011260e+01 1.63325150e+03 6.48161230e-01 6.48161230e-01 1.64485260e+03 1.16011260e+01 1.63325150e+03
6 8.25986330e+02 2.92413150e+00 9.78163750e-01 -5.06366680e-02 5.88003850e+01 2.91792090e-02 9.15336270e-02 6.27280390e-01 1.86180490e-09 3.50999910e-01 1.21357700e-01 6.48895600e-01 2.47881340e-01 2.49220350e-01 1.66357730e+00 10 1.25814700e-01 1.64074580e-01 7.45392260e-02 9.68407460e-02 1.86180490e+00 5.30988770e-01 1.59149570e+01 1.71107480e+02 1.00611857e+02 1.36089380e-01 1.95823710e+01 1.63109400e+03 6.48161230e-01 6.48161230e-01 1.65067630e+03 1.95823710e+01 1.63109400e+03
1 8.26562410e+02 2.06773590e+00 1.05915800e+00 -4.76263520e-02 5.94635760e+01 2.97839360e-02 9.42529520e-02 6.32538050e-01 7.90690070e-10 3.52615060e-01 1.24681750e-01 6.47282770e-01 2.48067860e-01 2.49407540e-01 1.60632280e+00 10 9.09982370e-02 1.18006920e-01 5.40360260e-02 7.01226290e-02 7.90690070e-01 2.23146820e-01 1.56838790e+01 1.68847670e+02 1.00402863e+02 9.86558350e-02 2.07320100e+01 1.63109650e+03 6.48161230e-01 6.48161230e-01 1.65182850e+03 2.07320100e+01 1.63109650e+03
6 8.22197810e+02 2.90115400e+00 1.09143680e+00 -6.14451190e-02 5.80277970e+01 3.18127340e-02 9.07742740e-02 5.56625620e-01 1.81951300e-09 3.65974560e-01 1.23231870e-01 6.33918150e-01 2.48664250e-01 2.50006080e-01 1.43108930e+00 10 9.33471290e-02 1.22541420e-01 5.64711210e-02 7.26045250e-02 1.81951300e+00 5.97690420e-01 1.60409590e+01 1.70585340e+02 9.89869148e+01 1.03101690e-01 1.18128800e+01 1.63128640e+03 6.48161230e-01 6.48161230e-01 1.64309930e+03 1.18128800e+01 1.63128640e+03
27 8.22181280e+02 2.64078390e+00 9.97062160e-01 -6.13648000e-02 5.80625260e+01 3.18516410e-02 9.08872540e-02 5.56402210e-01 1.40241930e-09 3.65987420e-01 1.23383760e-01 6.33905420e-01 2.48674530e-01 2.50016400e-01 1.42799540e+00 10 8.20780330e-02 1.07715690e-01 4.96546600e-02 6.38400880e-02 1.40241930e+00 4.60885530e-01 1.60303200e+01 1.70496970e+02 9.89948475e+01 9.06565920e-02 1.17763360e+01 1.63128990e+03 6.48161230e-01 6.48161230e-01 1.64306620e+03 1.17763360e+01 1.63128990e+03
3 8.22158950e+02 2.00048300e+00 1.05136330e+00 -6.11499690e-02 5.81042510e+01 3.17623590e-02 9.14889000e-02 5.62405240e-01 7.39262570e-10 3.66979590e-01 1.23896130e-01 6.32913400e-01 2.48650970e-01 2.49992760e-01 1.43510780e+00 10 6.00999640e-02 7.88442930e-02 3.64078620e-02 4.67772510e-02 7.39262570e-01 2.40048910e-01 1.60058950e+01 1.70492790e+02 9.90635586e+01 6.64713570e-02 1.16649540e+01 1.63135660e+03 6.48161230e-01 6.48161230e-01 1.64302160e+03 1.16649540e+01 1.63135660e+03
2 8.22297180e+02 1.79473570e+00 9.19938510e-01 -6.02793390e-02 5.74681900e+01 3.03393460e-02 9.04089410e-02 5.68988070e-01 6.01788410e-10 3.67569240e-01 1.21393150e-01 6.32321370e-01 2.48244350e-01 2.49584670e-01 1.55565290e+00 10 5.53321410e-02 7.29900600e-02 3.35464880e-02 4.30836280e-02 6.01788410e-01 1.92853300e-01 1.61722580e+01 1.72416610e+02 9.90847050e+01 6.12472270e-02 1.18859230e+01 1.63141210e+03 6.48161230e-01 6.48161230e-01 1.64329800e+03 1.18859230e+01 1.63141210e+03
1 8.22330080e+02 2.39189970e+00 9.93298190e-01 -6.05111420e-02 5.74841370e+01 3.04990970e-02 9.04610200e-02 5.63976940e-01 1.09342460e-09 3.68006380e-01 1.21604980e-01 6.31884290e-01 2.48294980e-01 2.49635480e-01 1.54140870e+00 10 7.40453850e-02 9.76616340e-02 4.49185440e-02 5.76715780e-02 1.09342460e+00 3.53935960e-01 1.61639780e+01 1.72241540e+02 9.90115628e+01 8.20096660e-02 1.19253680e+01 1.63143850e+03 6.48161230e-01 6.48161230e-01 1.64336380e+03 1.19253680e+01 1.63143850e+03
51 8.21308450e+02 2.18285220e+00 9.67754600e-01 -5.02516420e-02 5.57791450e+01 2.46022650e-02 8.33241930e-02 5.29200290e-01 8.87157350e-10 3.48956610e-01 1.08571320e-01 6.50927270e-01 2.46268910e-01 2.47602080e-01 2.21607380e+00 10 8.50257690e-02 1.13845180e-01 5.02268900e-02 6.53496740e-02 8.87157350e-01 3.07852810e-01 1.68114100e+01 1.79281250e+02 1.00001548e+02 9.17013350e-02 1.01737800e+01 1.63114680e+03 6.48161230e-01 6.48161230e-01 1.64132060e+03 1.01737800e+01 1.63114680e+03
9 8.21394480e+02 2.14806390e+00 1.02884050e+00 -4.93237450e-02 5.62465700e+01 2.55283050e-02 8.48931840e-02 5.26414160e-01 8.56825330e-10 3.51067340e-01 1.11066360e-01 6.48818460e-01 2.46634270e-01 2.47968760e-01 2.08422670e+00 10 8.65185580e-02 1.15361590e-01 5.12630560e-02 6.65973400e-02 8.56825330e-01 2.98988700e-01 1.66288950e+01 1.77220920e+02 9.96806888e+01 9.35931070e-02 1.04005990e+01 1.63109200e+03 6.48161230e-01 6.48161230e-01 1.64149260e+03 1.04005990e+01 1.63109200e+03
15 8.23085900e+02 2.45324360e+00 1.13386670e+00 -4.37450980e-02 5.78666000e+01 2.66128810e-02 9.05143100e-02 5.23660680e-01 1.16259960e-09 3.51711300e-01 1.17772060e-01 6.48180810e-01 2.47014980e-01 2.48350850e-01 1.94530330e+00 10 1.23486420e-01 1.62332400e-01 7.32339350e-02 9.50967750e-02 1.16259960e+00 4.07928720e-01 1.60917750e+01 1.72618020e+02 9.98881792e+01 1.33706260e-01 1.37555640e+01 1.63111990e+03 6.48161230e-01 6.48161230e-01 1.64487550e+03 1.37555640e+01 1.63111990e+03
10 8.21858070e+02 2.38870910e+00 1.04959720e+00 -4.17538890e-02 5.16534320e+01 1.58514350e-02 7.30072860e-02 4.00587980e-01 1.08994150e-09 3.35461030e-01 8.95035870e-02 6.64403570e-01 2.41975260e-01 2.43292690e-01 4.45106380e+00 10 1.16965480e-01 1.62745170e-01 6.77452310e-02 8.90160280e-02 1.08994150e+00 4.89166680e-01 1.82809740e+01 1.94456190e+02 1.00443296e+02 1.23685300e-01 1.04239070e+01 1.63199590e+03 6.48161230e-01 6.48161230e-01 1.64241980e+03 1.04239070e+01 1.63199590e+03
14 8.23123070e+02 3.18618370e+00 1.15591600e+00 -4.01664150e-02 5.11425020e+01 1.40533250e-02 7.13542380e-02 4.10132100e-01 2.41959120e-09 3.29002500e-01 8.60524300e-02 6.70859370e-01 2.40713270e-01 2.42026020e-01 5.37100780e+00 10 1.84072560e-01 2.57393790e-01 1.05581700e-01 1.39408370e-01 2.41959120e+00 1.06538310e+00 1.85525170e+01 1.98141040e+02 1.01334285e+02 1.92764930e-01 1.20820850e+01 1.63286770e+03 6.48161230e-01 6.48161230e-01 1.64494980e+03 1.20820850e+01 1.63286770e+03
2 8.23059540e+02 1.76661740e+00 1.07871350e+00 -4.20193980e-02 5.13115110e+01 1.46981580e-02 7.17169450e-02 4.06057950e-01 5.85102820e-10 3.30665520e-01 8.70599700e-02 6.69197260e-01 2.41191690e-01 2.42506210e-01 5.00581630e+00 10 8.49070120e-02 1.18532150e-01 4.88245230e-02 6.43859020e-02 5.85102820e-01 2.59737550e-01 1.84886280e+01 1.97397590e+02 1.01287686e+02 8.91409760e-02 1.21136710e+01 1.63270910e+03 6.48161230e-01 6.48161230e-01 1.64482280e+03 1.21136710e+01 1.63270910e+03
