# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau A_planck calib_100T calib_217T A_cib_217 xi_sz_cib A_sz ksz_norm gal545_A_100 gal545_A_143 gal545_A_143_217 gal545_A_217 ps_A_100_100 ps_A_143_143 ps_A_143_217 ps_A_217_217 galf_TE_A_100 galf_TE_A_100_143 galf_TE_A_100_217 galf_TE_A_143 galf_TE_A_143_217 galf_TE_A_217 As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__CMB chi2__SN minuslogprior minuslogprior__0 minuslogprior__SZ chi2 chi2__planck_2018_lowl.TT chi2__planck_2018_lowl.EE chi2__planck_2018_highl_plik.TTTEEE chi2__planck_2018_lensing.clik chi2__bao.desi_dr2 chi2__sn.desdovekie
3 2.24556560e+03 3.03654930e+00 9.65205030e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 9.97874920e-01 9.99378700e-01 9.98304400e-01 4.62778730e+01 2.42425080e-01 7.22613210e+00 2.91780960e+00 1.05288250e+01 1.26611620e+01 2.09924350e+01 9.69804120e+01 2.22370100e+02 3.28053620e+01 3.47974310e+01 1.08359070e+02 1.65983290e-01 1.52516840e-01 5.35908650e-01 1.92099210e-01 5.86304490e-01 1.77236190e+00 2.08332310e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.01918340e-01 9.67854960e-01 4.38953140e-01 5.93299730e-01 2.08332310e+00 1.86968090e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.01415120e-01 1.12182730e+01 2.79525940e+03 1.63561770e+03 2.45179570e+01 2.11228160e+01 3.39514110e+00 4.44209530e+03 2.36360850e+01 3.95942170e+02 2.36596930e+03 9.71177130e+00 1.12182730e+01 1.63561770e+03
3 2.24420330e+03 3.04866260e+00 9.64912830e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 1.00334290e+00 1.00013030e+00 9.97939020e-01 4.39541660e+01 4.18286020e-01 5.06394930e+00 3.02972580e+00 9.66258020e+00 1.20872900e+01 1.79237040e+01 9.34313440e+01 2.47590500e+02 4.37979260e+01 4.31484690e+01 1.19544340e+02 1.54331170e-01 1.32438230e-01 5.60660730e-01 1.54176290e-01 5.75112390e-01 1.75868690e+00 2.10871230e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.06699810e-01 9.73625830e-01 4.41570420e-01 5.96837310e-01 2.10871230e+00 1.89246650e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.06193600e-01 1.12182730e+01 2.79572340e+03 1.63561770e+03 2.29236560e+01 2.07581290e+01 2.16552690e+00 4.44255930e+03 2.37967590e+01 3.95928460e+02 2.36724100e+03 8.75719200e+00 1.12182730e+01 1.63561770e+03
7 2.24296740e+03 3.04771860e+00 9.75325840e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 1.00521750e+00 9.99805220e-01 9.97845590e-01 3.95382480e+01 6.81349740e-01 4.28394320e+00 3.02505530e+00 9.76777550e+00 1.12654330e+01 1.74623770e+01 9.72673190e+01 2.42281440e+02 4.46266840e+01 4.44159050e+01 1.21557750e+02 1.48183910e-01 1.15965010e-01 5.41806700e-01 1.61598790e-01 6.07177650e-01 1.85699390e+00 2.10672260e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.09546290e-01 9.77061310e-01 4.43128520e-01 5.98943270e-01 2.10672260e+00 1.89068090e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.09038280e-01 1.12182730e+01 2.79226580e+03 1.63561770e+03 2.34164930e+01 2.13909470e+01 2.02554620e+00 4.43910170e+03 2.15057670e+01 3.95861530e+02 2.36527430e+03 9.62422060e+00 1.12182730e+01 1.63561770e+03
5 2.24301300e+03 3.04178510e+00 9.64739540e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 1.00075020e+00 1.00014390e+00 9.97937860e-01 5.01890990e+01 7.08413650e-01 4.06717730e+00 4.94628420e+00 1.11628430e+01 1.17840190e+01 1.95345060e+01 9.25833370e+01 2.64667330e+02 5.41520580e+01 4.55545680e+01 1.12310280e+02 1.02651820e-01 1.06626890e-01 5.96232660e-01 2.01249760e-01 7.22125440e-01 1.88793980e+00 2.09425940e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.03877250e-01 9.70219210e-01 4.40025410e-01 5.94749030e-01 2.09425940e+00 1.87949570e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.03372800e-01 1.12182730e+01 2.79456560e+03 1.63561770e+03 2.23122530e+01 2.00826350e+01 2.22961800e+00 4.44140160e+03 2.37000860e+01 3.95923360e+02 2.36553890e+03 9.40329850e+00 1.12182730e+01 1.63561770e+03
7 2.24224860e+03 3.04132120e+00 9.65817710e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 1.00062480e+00 1.00034700e+00 9.97579980e-01 5.03171840e+01 4.95161860e-01 4.54738390e+00 3.04551240e+00 1.19636070e+01 1.15567840e+01 1.89835480e+01 9.02771000e+01 2.70261930e+02 5.17353770e+01 4.08799520e+01 1.13008110e+02 9.47850700e-02 9.17892700e-02 5.75410970e-01 1.80567400e-01 7.43961910e-01 1.96116300e+00 2.09328810e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.04022400e-01 9.70394400e-01 4.40104860e-01 5.94856420e-01 2.09328810e+00 1.87862400e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.03517860e-01 1.12182730e+01 2.79105700e+03 1.63561770e+03 2.33021850e+01 2.12471580e+01 2.05502730e+00 4.43789290e+03 2.34430190e+01 3.95908540e+02 2.36222170e+03 9.48371520e+00 1.12182730e+01 1.63561770e+03
9 2.24290650e+03 3.03603320e+00 9.71955110e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 9.98546180e-01 1.00019280e+00 9.97695930e-01 4.70110460e+01 6.71934910e-01 6.60237300e+00 1.36622310e+00 1.19801320e+01 8.45446020e+00 1.64734140e+01 8.75910990e+01 2.26694790e+02 4.77982090e+01 5.10386230e+01 1.21098640e+02 1.13045260e-01 1.07112040e-01 5.09548710e-01 1.73631620e-01 7.60477250e-01 1.73008990e+00 2.08224800e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.03788210e-01 9.70111750e-01 4.39976670e-01 5.94683160e-01 2.08224800e+00 1.86871610e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.03283820e-01 1.12182730e+01 2.79251900e+03 1.63561770e+03 2.32290920e+01 2.08834860e+01 2.34560620e+00 4.43935490e+03 2.21459710e+01 3.95836530e+02 2.36435200e+03 1.01844320e+01 1.12182730e+01 1.63561770e+03
17 2.24407770e+03 3.03948990e+00 9.69944630e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 9.99954940e-01 1.00038480e+00 9.97811090e-01 3.42160060e+01 7.42823210e-01 8.06893420e+00 4.56677660e+00 1.15650420e+01 8.80967680e+00 2.20814630e+01 1.03955830e+02 2.09196680e+02 4.27613750e+01 4.49049750e+01 1.25126530e+02 1.42187820e-01 1.65544070e-01 4.66062870e-01 2.33405740e-01 7.57299340e-01 1.81604440e+00 2.08945830e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.04557670e-01 9.71040430e-01 4.40397850e-01 5.95252440e-01 2.08945830e+00 1.87518700e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.04052800e-01 1.12182730e+01 2.79026170e+03 1.63561770e+03 2.55288960e+01 1.99761410e+01 5.55275460e+00 4.43709770e+03 2.25564310e+01 3.95859250e+02 2.36209640e+03 9.74964110e+00 1.12182730e+01 1.63561770e+03
10 2.24484060e+03 3.04156320e+00 9.69666270e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 1.00087290e+00 1.00003150e+00 9.98157930e-01 3.88456410e+01 6.01067290e-01 7.93045980e+00 6.94181660e+00 9.77589280e+00 9.56900430e+00 2.09461130e+01 9.89650070e+01 2.42299560e+02 3.71859120e+01 3.69913170e+01 1.17648150e+02 1.41634940e-01 1.76715270e-01 4.44975040e-01 2.53161960e-01 6.18018070e-01 1.76677630e+00 2.09379490e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.05306170e-01 9.71943810e-01 4.40807570e-01 5.95806220e-01 2.09379490e+00 1.87907890e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.04800830e-01 1.12182730e+01 2.78888480e+03 1.63561770e+03 2.69802200e+01 1.92611080e+01 7.71911130e+00 4.43572070e+03 2.26264690e+01 3.95849690e+02 2.36086120e+03 9.54740850e+00 1.12182730e+01 1.63561770e+03
6 2.24833770e+03 3.04071250e+00 9.70747750e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 1.00070880e+00 1.00051100e+00 9.98467370e-01 3.35060640e+01 6.98395000e-01 7.96780320e+00 4.25037320e+00 1.00607720e+01 1.34872760e+01 2.58044880e+01 1.09311440e+02 2.69615800e+02 4.16428940e+01 4.04076660e+01 1.23670250e+02 1.71249760e-01 1.59931480e-01 5.43240240e-01 2.07959670e-01 7.98504480e-01 2.20176860e+00 2.09201430e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.05297700e-01 9.71933580e-01 4.40802930e-01 5.95799950e-01 2.09201430e+00 1.87748080e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.04792360e-01 1.12182730e+01 2.79666520e+03 1.63561770e+03 2.65871310e+01 2.14455320e+01 5.14159950e+00 4.44350120e+03 2.23872900e+01 3.95880660e+02 2.36868020e+03 9.71710430e+00 1.12182730e+01 1.63561770e+03
25 2.25042330e+03 3.03085220e+00 9.70428710e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 9.96214030e-01 1.00118800e+00 9.99716340e-01 4.11304050e+01 8.17614080e-01 5.55423930e+00 6.11907750e+00 8.47720930e+00 1.15130640e+01 2.15129340e+01 1.00215270e+02 2.77435320e+02 4.08672980e+01 4.33973040e+01 1.16387200e+02 1.20764420e-01 1.14359560e-01 4.35973540e-01 1.93273300e-01 8.42263340e-01 2.44120890e+00 2.07148780e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 8.01239140e-01 9.67035220e-01 4.38581360e-01 5.92797230e-01 2.07148780e+00 1.85905930e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 8.00736350e-01 1.12182730e+01 2.79668620e+03 1.63561770e+03 2.86621680e+01 2.49604790e+01 3.70168970e+00 4.44352220e+03 2.23917510e+01 3.95859380e+02 2.36763740e+03 1.07977390e+01 1.12182730e+01 1.63561770e+03
3 2.24821790e+03 3.02757830e+00 9.68440710e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 9.94573560e-01 1.00038310e+00 9.97673090e-01 4.11328020e+01 7.16228130e-01 7.87304470e+00 3.43074510e+00 7.18082580e+00 1.06286090e+01 2.20216150e+01 9.71213600e+01 2.46319970e+02 4.48390110e+01 5.00473830e+01 1.21025820e+02 1.49505980e-01 1.10712510e-01 5.83691980e-01 1.79019920e-01 8.11548660e-01 2.64730790e+00 2.06471710e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 7.99319100e-01 9.64717870e-01 4.37530370e-01 5.91376680e-01 2.06471710e+00 1.85298300e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 7.98817510e-01 1.12182730e+01 2.79447170e+03 1.63561770e+03 2.75640760e+01 2.31793150e+01 4.38476080e+00 4.44130760e+03 2.27751800e+01 3.95897490e+02 2.36465070e+03 1.11483350e+01 1.12182730e+01 1.63561770e+03
1 2.24664380e+03 3.02982380e+00 9.67100400e-01 6.17034510e-05 6.86498720e+01 2.26948970e-02 1.17867000e-01 5.40982310e-02 9.94094140e-01 1.00021820e+00 9.98082980e-01 4.37424570e+01 9.53047720e-01 5.64305970e+00 3.51979180e+00 7.88736810e+00 1.03436500e+01 1.80723770e+01 8.98182230e+01 2.42928160e+02 4.64014030e+01 5.14515020e+01 1.18940790e+02 1.67013800e-01 1.26975760e-01 5.57182040e-01 1.65193200e-01 8.65824170e-01 2.24611070e+00 2.06935860e-09 2.99623610e-01 1.41206760e-01 7.00299730e-01 2.45513800e-01 2.46844220e-01 2.52767370e+00 7.55760250e+00 7.99806250e-01 9.65305820e-01 4.37797030e-01 5.91737100e-01 2.06935860e+00 1.85714850e+00 1.37307150e+01 1.47261920e+02 1.01095120e+02 7.99304360e-01 1.12182730e+01 2.79426040e+03 1.63561770e+03 2.60955910e+01 2.35616790e+01 2.53391160e+00 4.44109640e+03 2.32824460e+01 3.95920050e+02 2.36494400e+03 1.01139360e+01 1.12182730e+01 1.63561770e+03
14 2.25240930e+03 3.03011520e+00 9.67029660e-01 5.72986310e-05 6.87151130e+01 2.26893880e-02 1.17900500e-01 5.42301390e-02 9.94082370e-01 1.00076060e+00 9.98759700e-01 4.48663000e+01 7.68775380e-01 5.69055200e+00 5.27932970e+00 8.32324290e+00 9.21045850e+00 1.99947110e+01 9.54821550e+01 2.42885680e+02 4.22627390e+01 4.00514910e+01 1.11153820e+02 2.18739670e-01 1.28964860e-01 6.21070690e-01 1.71676480e-01 7.32677250e-01 1.84851230e+00 2.06996180e-09 2.99114210e-01 1.41234750e-01 7.00809280e-01 2.45511730e-01 2.46842130e-01 2.52864600e+00 7.57304170e+00 8.00134610e-01 9.65243590e-01 4.37604300e-01 5.91728270e-01 2.06996180e+00 1.85719980e+00 1.37242560e+01 1.47262330e+02 1.01191476e+02 7.98952480e-01 1.08564650e+01 2.80066350e+03 1.63576290e+03 2.87678360e+01 2.54249780e+01 3.34285830e+00 4.44728280e+03 2.33175400e+01 3.95922640e+02 2.37117540e+03 1.02478890e+01 1.08564650e+01 1.63576290e+03
1 2.25160370e+03 3.04744250e+00 9.68572830e-01 5.72986310e-05 6.87151130e+01 2.26893880e-02 1.17900500e-01 5.42301390e-02 1.00427610e+00 1.00052560e+00 9.98900420e-01 4.65542300e+01 6.03382990e-01 4.74374480e+00 7.30560440e-01 8.52651970e+00 1.06853020e+01 2.24345570e+01 9.91489160e+01 2.77425490e+02 6.14530970e+01 4.59824930e+01 1.22799480e+02 1.81945000e-01 1.09271790e-01 6.10694860e-01 2.11434540e-01 6.45863950e-01 1.65372120e+00 2.10614110e-09 2.99114210e-01 1.41234750e-01 7.00809280e-01 2.45511730e-01 2.46842130e-01 2.52864600e+00 7.57304170e+00 8.07574590e-01 9.74218820e-01 4.41673320e-01 5.97230400e-01 2.10614110e+00 1.88966040e+00 1.37242560e+01 1.47262330e+02 1.01191476e+02 8.06381470e-01 1.08564650e+01 2.80765980e+03 1.63576290e+03 2.44641330e+01 2.23692990e+01 2.09483400e+00 4.45427920e+03 2.27769500e+01 3.95942540e+02 2.37948270e+03 9.45763180e+00 1.08564650e+01 1.63576290e+03
2 2.25225810e+03 3.05224190e+00 9.68293400e-01 5.16229200e-05 6.82886400e+01 2.26687960e-02 1.18077920e-01 5.66238960e-02 1.00292740e+00 1.00086810e+00 9.98806260e-01 4.41388770e+01 7.51370070e-01 5.85439710e+00 3.44324130e-01 1.02121130e+01 9.24754960e+00 2.09604050e+01 9.72679670e+01 2.40935090e+02 6.39266040e+01 5.65603180e+01 1.29872030e+02 1.90633950e-01 1.26001320e-01 6.75034580e-01 1.63992890e-01 6.45162830e-01 1.71580790e+00 2.11627350e-09 3.03198210e-01 1.41391580e-01 6.96724320e-01 2.45504080e-01 2.46834460e-01 2.53226750e+00 7.81766270e+00 8.09068380e-01 9.79063810e-01 4.45500860e-01 6.00367100e-01 2.11627350e+00 1.88968280e+00 1.37577390e+01 1.47242160e+02 1.00549669e+02 8.13369570e-01 1.43338450e+01 2.80343510e+03 1.63467510e+03 2.60360760e+01 2.40160430e+01 2.02003260e+00 4.45244400e+03 2.30008950e+01 3.96384120e+02 2.37552740e+03 8.52260970e+00 1.43338450e+01 1.63467510e+03
14 2.25260580e+03 3.04929130e+00 9.66606550e-01 5.16229200e-05 6.82886400e+01 2.26687960e-02 1.18077920e-01 5.66238960e-02 1.00145720e+00 9.99903930e-01 9.98325420e-01 4.31911570e+01 4.85492370e-01 6.22196760e+00 1.74143470e+00 4.60834180e+00 9.65350310e+00 1.84391030e+01 9.42817420e+01 2.36760250e+02 5.33476960e+01 4.77337260e+01 1.26959020e+02 2.42742150e-01 9.96735890e-02 5.68337250e-01 1.28182970e-01 7.61543490e-01 2.02935160e+00 2.11003860e-09 3.03198210e-01 1.41391580e-01 6.96724320e-01 2.45504080e-01 2.46834460e-01 2.53226750e+00 7.81766270e+00 8.07356400e-01 9.76992120e-01 4.44558190e-01 5.99096730e-01 2.11003860e+00 1.88411540e+00 1.37577390e+01 1.47242160e+02 1.00549669e+02 8.11648490e-01 1.43338450e+01 2.80058550e+03 1.63467510e+03 2.78085220e+01 2.55229170e+01 2.28560510e+00 4.44959450e+03 2.33592300e+01 3.96380870e+02 2.37228530e+03 8.56007480e+00 1.43338450e+01 1.63467510e+03
1 2.25223960e+03 3.04881800e+00 9.65632840e-01 5.16229200e-05 6.82886400e+01 2.26687960e-02 1.18077920e-01 5.66238960e-02 1.00330970e+00 9.99750500e-01 9.98241540e-01 3.97428330e+01 1.07935430e-01 6.71585640e+00 2.56231310e+00 7.09877840e+00 1.09661560e+01 1.89348480e+01 9.82652270e+01 2.47690190e+02 5.13663160e+01 4.32872940e+01 1.32405380e+02 2.17777960e-01 1.19088440e-01 5.55360340e-01 1.51078690e-01 7.27618220e-01 1.77384810e+00 2.10904010e-09 3.03198210e-01 1.41391580e-01 6.96724320e-01 2.45504080e-01 2.46834460e-01 2.53226750e+00 7.81766270e+00 8.06866050e-01 9.76398740e-01 4.44288180e-01 5.98732870e-01 2.10904010e+00 1.88322390e+00 1.37577390e+01 1.47242160e+02 1.00549669e+02 8.11155530e-01 1.43338450e+01 2.80558440e+03 1.63467510e+03 2.49429130e+01 2.21198930e+01 2.82302040e+00 4.45459330e+03 2.32583110e+01 3.96380120e+02 2.37695550e+03 8.99038820e+00 1.43338450e+01 1.63467510e+03
4 2.24891110e+03 3.05486300e+00 9.66194200e-01 9.74390050e-05 6.83467630e+01 2.23782870e-02 1.17364690e-01 6.05777870e-02 1.00368450e+00 1.00003980e+00 9.98178670e-01 3.77402380e+01 9.07877390e-02 5.34917880e+00 1.79248470e+00 9.04099590e+00 1.19325240e+01 2.23143850e+01 1.05211710e+02 2.77210980e+02 6.21358550e+01 4.44436540e+01 1.36158960e+02 1.56008620e-01 1.09283600e-01 4.28009300e-01 1.95741720e-01 7.43684930e-01 1.79317710e+00 2.12182790e-09 3.00533990e-01 1.40387840e-01 6.99388680e-01 2.45398680e-01 2.46728680e-01 2.58402950e+00 8.26327970e+00 8.09605930e-01 9.79297640e-01 4.43833910e-01 5.99441880e-01 2.12182790e+00 1.87971910e+00 1.37794750e+01 1.47723170e+02 1.00964005e+02 8.10326140e-01 1.17241430e+01 2.80756080e+03 1.63536120e+03 2.15879770e+01 1.95301760e+01 2.05780040e+00 4.45464620e+03 2.31248330e+01 3.97594530e+02 2.37773080e+03 9.11066300e+00 1.17241430e+01 1.63536120e+03
3 2.24582440e+03 3.06497460e+00 9.65648320e-01 3.14575190e-04 6.84473020e+01 2.23232710e-02 1.17712010e-01 6.48286550e-02 1.00351110e+00 9.99590850e-01 9.98417170e-01 4.69294090e+01 4.22839340e-01 4.32323830e+00 4.43052930e+00 8.92683060e+00 1.41806630e+01 1.91382790e+01 9.26488350e+01 2.68655200e+02 5.69135550e+01 4.61186220e+01 1.23736090e+02 1.58631720e-01 1.05395170e-01 4.71003930e-01 1.79719490e-01 7.11301110e-01 2.08410140e+00 2.14339170e-09 3.00275680e-01 1.40680150e-01 6.99647210e-01 2.45376710e-01 2.46706620e-01 2.59438100e+00 8.69927800e+00 8.21656580e-01 9.93143880e-01 4.50246580e-01 6.08233560e-01 2.14339170e+00 1.88274750e+00 1.37600620e+01 1.47532360e+02 1.00981920e+02 8.22034020e-01 1.16659870e+01 2.79784720e+03 1.63540750e+03 2.33640410e+01 2.11568210e+01 2.20721940e+00 4.44492060e+03 2.35220370e+01 3.99469950e+02 2.36621530e+03 8.63995470e+00 1.16659870e+01 1.63540750e+03
2 2.24573580e+03 3.04887130e+00 9.65533430e-01 -3.92066840e-05 6.80712020e+01 2.25846970e-02 1.18551040e-01 5.71023750e-02 1.00257260e+00 9.99839400e-01 9.98377760e-01 5.26192330e+01 5.18935230e-01 5.72433700e+00 7.49339480e+00 9.88900320e+00 1.22208910e+01 1.48458800e+01 8.55514740e+01 2.52928410e+02 3.16356140e+01 4.24676830e+01 1.06031770e+02 1.14446590e-01 1.07009800e-01 3.77344080e-01 2.00232150e-01 6.15939330e-01 2.06470650e+00 2.10915240e-09 3.05977850e-01 1.41780610e-01 6.93944180e-01 2.45474100e-01 2.46804370e-01 2.54695080e+00 7.89099690e+00 8.06459790e-01 9.77464530e-01 4.46095370e-01 5.99798280e-01 2.10915240e+00 1.88152280e+00 1.37674830e+01 1.47276200e+02 1.00252680e+02 8.14454990e-01 1.61531090e+01 2.79109780e+03 1.63403560e+03 2.50925940e+01 2.02330490e+01 4.85954420e+00 4.44128640e+03 2.32529990e+01 3.96555670e+02 2.36236080e+03 8.92826660e+00 1.61531090e+01 1.63403560e+03
1 2.24206330e+03 3.04501080e+00 9.65343620e-01 -3.92066840e-05 6.80712020e+01 2.25846970e-02 1.18551040e-01 5.71023750e-02 1.00021170e+00 9.99125980e-01 9.98673770e-01 4.77010280e+01 5.00504500e-01 3.86833890e+00 7.24027830e+00 9.39365640e+00 1.24993100e+01 1.43470180e+01 8.82604980e+01 2.66417710e+02 4.09817730e+01 3.99512950e+01 1.08820570e+02 1.15874630e-01 1.03524090e-01 3.98687410e-01 1.64310780e-01 6.51746990e-01 2.10720270e+00 2.10102590e-09 3.05977850e-01 1.41780610e-01 6.93944180e-01 2.45474100e-01 2.46804370e-01 2.54695080e+00 7.89099690e+00 8.04846640e-01 9.75509320e-01 4.45203050e-01 5.98598510e-01 2.10102590e+00 1.87427320e+00 1.37674830e+01 1.47276200e+02 1.00252680e+02 8.12825840e-01 1.61531090e+01 2.78635600e+03 1.63403560e+03 2.37910250e+01 2.09155900e+01 2.87543520e+00 4.43654460e+03 2.33576950e+01 3.96579190e+02 2.35739930e+03 9.01977320e+00 1.61531090e+01 1.63403560e+03
2 2.24205090e+03 3.04795420e+00 9.66016580e-01 -4.55170570e-05 6.82585730e+01 2.26246780e-02 1.18387160e-01 5.87885480e-02 1.00015660e+00 9.99076840e-01 9.98883290e-01 4.88727830e+01 5.04077490e-01 3.42152700e+00 6.95365870e+00 9.72227050e+00 1.25814270e+01 1.39637310e+01 8.77826640e+01 2.62137250e+02 4.14098000e+01 4.01101870e+01 1.08768320e+02 1.13924480e-01 1.11102370e-01 4.41913590e-01 1.88114870e-01 6.41693470e-01 2.07205670e+00 2.10721920e-09 3.04034400e-01 1.41656710e-01 6.95888060e-01 2.45488170e-01 2.46818490e-01 2.53998020e+00 8.04637500e+00 8.05588080e-01 9.75066940e-01 4.44195750e-01 5.98196290e-01 2.10721920e+00 1.87346950e+00 1.37543050e+01 1.47279880e+02 1.00531144e+02 8.10986770e-01 1.39134110e+01 2.78846980e+03 1.63448200e+03 2.36182960e+01 2.11244240e+01 2.49387190e+00 4.43686510e+03 2.33079660e+01 3.96983470e+02 2.35908840e+03 9.08991310e+00 1.39134110e+01 1.63448200e+03
2 2.24469330e+03 3.05167890e+00 9.65760260e-01 -5.87745970e-05 6.81132090e+01 2.25887020e-02 1.18753410e-01 6.07843810e-02 9.99735620e-01 9.99689280e-01 9.99147540e-01 5.31364980e+01 5.05736460e-01 6.18945490e+00 5.32078820e+00 8.77155490e+00 1.21391260e+01 1.41725990e+01 8.51231110e+01 2.57416520e+02 3.84167660e+01 4.29730440e+01 1.04064430e+02 1.27704810e-01 1.21294280e-01 5.07148830e-01 1.75827520e-01 6.78148470e-01 2.37455720e+00 2.11508250e-09 3.06045390e-01 1.41986980e-01 6.93876740e-01 2.45475500e-01 2.46805780e-01 2.54625220e+00 8.25638910e+00 8.08104980e-01 9.79156500e-01 4.47054740e-01 6.01055040e-01 2.11508250e+00 1.87296930e+00 1.37583720e+01 1.47232400e+02 1.00284712e+02 8.16206540e-01 1.56003760e+01 2.79103230e+03 1.63402250e+03 2.43657180e+01 2.05279880e+01 3.83772940e+00 4.44065520e+03 2.34169640e+01 3.97699170e+02 2.36111740e+03 8.79873300e+00 1.56003760e+01 1.63402250e+03
4 2.24683920e+03 3.04808470e+00 9.65692590e-01 -1.17295450e-04 6.79972750e+01 2.25255520e-02 1.18885870e-01 5.92051630e-02 9.99611400e-01 9.99775810e-01 9.99162010e-01 5.49010380e+01 7.39310360e-01 5.74671010e+00 3.82391870e+00 9.25423740e+00 1.09070000e+01 1.22631030e+01 8.03349880e+01 2.55718140e+02 4.77404070e+01 5.41898360e+01 1.08747390e+02 1.34564270e-01 1.43450450e-01 5.76374400e-01 2.29463900e-01 6.17963150e-01 2.09387720e+00 2.10749420e-09 3.07239790e-01 1.42056290e-01 6.92682080e-01 2.45453420e-01 2.46783610e-01 2.55731240e+00 8.11795710e+00 8.05738780e-01 9.77121370e-01 4.46614680e-01 5.99878960e-01 2.10749420e+00 1.87215340e+00 1.37674520e+01 1.47310320e+02 1.00167003e+02 8.15403110e-01 1.63265320e+01 2.79544480e+03 1.63377230e+03 2.40673740e+01 2.13619940e+01 2.70538040e+00 4.44554360e+03 2.33200070e+01 3.97158350e+02 2.36597590e+03 8.99053190e+00 1.63265320e+01 1.63377230e+03
1 2.24260430e+03 3.05123810e+00 9.65635020e-01 -1.17295450e-04 6.79972750e+01 2.25255520e-02 1.18885870e-01 5.92051630e-02 1.00054920e+00 1.00025800e+00 9.98804200e-01 4.96426470e+01 6.70885160e-01 6.71201180e+00 3.24102030e+00 8.11353370e+00 9.03446320e+00 1.53646710e+01 8.75790880e+01 2.79017240e+02 5.04277040e+01 5.29897060e+01 1.16486600e+02 1.37834170e-01 1.89734160e-01 4.57899240e-01 2.66558670e-01 6.35033400e-01 1.73300970e+00 2.11415040e-09 3.07239790e-01 1.42056290e-01 6.92682080e-01 2.45453420e-01 2.46783610e-01 2.55731240e+00 8.11795710e+00 8.06992560e-01 9.78641840e-01 4.47309640e-01 6.00812410e-01 2.11415040e+00 1.87806640e+00 1.37674520e+01 1.47310320e+02 1.00167003e+02 8.16671930e-01 1.63265320e+01 2.78726990e+03 1.63377230e+03 2.39199440e+01 2.07872520e+01 3.13269210e+00 4.43736870e+03 2.34293040e+01 3.97183120e+02 2.35793280e+03 8.72466370e+00 1.63265320e+01 1.63377230e+03
