# weight minuslogpost logA ns wdm H0 ombh2 omch2 tau As omegam omegamh2 omega_de YHe Y_p DHBBN zrei sigma8 s8h5 s8omegamp5 s8omegamp25 A clamp age rdrag hrd S8 chi2__BAO chi2__SN minuslogprior minuslogprior__0 chi2 chi2__bao.desi_dr2 chi2__sn.desdovekie
3 8.21876480e+02 3.23119340e+00 1.14220100e+00 -3.92886460e-02 6.83573560e+01 4.39920920e-02 1.09543970e-01 4.46859280e-01 2.53098430e-09 3.29959140e-01 1.54180930e-01 6.69963550e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 2.16232990e-01 2.61534700e-01 1.24208700e-01 1.63884160e-01 2.53098430e+00 1.03550550e+00 1.37941610e+01 1.47502950e+02 1.00829117e+02 2.26773030e-01 1.01633360e+01 1.63229330e+03 6.48161230e-01 6.48161230e-01 1.64245660e+03 1.01633360e+01 1.63229330e+03
3 8.23155300e+02 1.87793510e+00 8.39355190e-01 -5.04155740e-02 7.29551890e+01 5.65008790e-02 1.22724940e-01 4.68116590e-01 6.53998650e-10 3.37946550e-01 1.79870690e-01 6.61985570e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.86601960e-02 9.20930650e-02 4.57276660e-02 5.99745540e-02 6.53998650e-01 2.56434200e-01 1.29162100e+01 1.38385250e+02 1.00959221e+02 8.34869130e-02 1.32680870e+01 1.63174620e+03 6.48161230e-01 6.48161230e-01 1.64501430e+03 1.32680870e+01 1.63174620e+03
34 8.22847080e+02 1.91135500e+00 8.41493040e-01 -4.96969040e-02 6.35877870e+01 3.93198050e-02 9.68582570e-02 2.44900960e-01 6.76224570e-10 3.38385280e-01 1.36822930e-01 6.61525370e-01 2.50589420e-01 2.51938150e-01 9.68517530e-01 10 7.66053800e-02 9.60665990e-02 4.45620340e-02 5.84268050e-02 6.76224570e-01 4.14355090e-01 1.48251040e+01 1.57266440e+02 1.00002249e+02 8.13587700e-02 1.26569380e+01 1.63174090e+03 6.48161230e-01 6.48161230e-01 1.64439780e+03 1.26569380e+01 1.63174090e+03
6 8.25153300e+02 2.11909450e+00 8.77510230e-01 -6.10703340e-02 7.23732210e+01 6.04285970e-02 1.16126140e-01 4.21521020e-01 8.32359740e-10 3.38303850e-01 1.77199600e-01 6.61627180e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.77227720e-02 7.96059950e-02 3.93902010e-02 5.16489460e-02 8.32359740e-01 3.58247000e-01 1.30822880e+01 1.38219560e+02 1.00033948e+02 7.19163380e-02 1.69768970e+01 1.63203340e+03 6.48161230e-01 6.48161230e-01 1.64901030e+03 1.69768970e+01 1.63203340e+03
8 8.25558330e+02 3.31791260e+00 8.82392270e-01 -6.15985410e-02 7.20500530e+01 5.99524190e-02 1.15213260e-01 4.25120000e-01 2.76026730e-09 3.38669680e-01 1.75810550e-01 6.61260730e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.21718840e-01 1.43397200e-01 7.08346860e-02 9.28542740e-02 2.76026730e+00 1.17949630e+00 1.31410840e+01 1.38770110e+02 9.99839378e+01 1.29325850e-01 1.78094070e+01 1.63201090e+03 6.48161230e-01 6.48161230e-01 1.64982030e+03 1.78094070e+01 1.63201090e+03
6 8.23836120e+02 3.31729900e+00 8.84934570e-01 -5.77199040e-02 7.13425360e+01 5.70547870e-02 1.13776310e-01 3.62072760e-01 2.75857410e-09 3.36904010e-01 1.71475970e-01 6.63025010e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.31850670e-01 1.56101860e-01 7.65306560e-02 1.00452070e-01 2.75857410e+00 1.33718730e+00 1.32664070e+01 1.40444220e+02 1.00196468e+02 1.39725220e-01 1.42813990e+01 1.63209450e+03 6.48161230e-01 6.48161230e-01 1.64637590e+03 1.42813990e+01 1.63209450e+03
22 8.24136120e+02 3.86970370e+00 8.98971000e-01 -7.53758540e-02 8.21272810e+01 8.36097340e-02 1.42739050e-01 1.45339710e-01 4.79281810e-09 3.36541650e-01 2.26993650e-01 6.63404780e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.33594990e-01 1.47416620e-01 7.75014080e-02 1.01753620e-01 4.79281810e+00 3.58385540e+00 1.16212320e+01 1.23283570e+02 1.01249444e+02 1.41497570e-01 1.41011910e+01 1.63287470e+03 6.48161230e-01 6.48161230e-01 1.64697590e+03 1.41011910e+01 1.63287470e+03
12 8.24995220e+02 3.81787180e+00 9.81848280e-01 -7.93308200e-02 8.21567640e+01 8.57966640e-02 1.43335910e-01 2.06740680e-01 4.55072580e-09 3.40424440e-01 2.29777440e-01 6.59522030e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.23290370e-01 1.36021480e-01 7.19348810e-02 9.41747210e-02 4.55072580e+00 3.00959460e+00 1.16000630e+01 1.22492710e+02 1.00636047e+02 1.31334520e-01 1.62576470e+01 1.63243650e+03 6.48161230e-01 6.48161230e-01 1.64869410e+03 1.62576470e+01 1.63243650e+03
15 8.25059570e+02 3.88768890e+00 8.36692990e-01 -8.07339710e-02 8.44087360e+01 9.22263500e-02 1.52837590e-01 3.25008390e-01 4.87979810e-09 3.44862470e-01 2.45708810e-01 6.55086830e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.29478840e-01 1.40930530e-01 7.60364380e-02 9.92225260e-02 4.87979810e+00 2.54743530e+00 1.12562290e+01 1.18747960e+02 1.00233652e+02 1.38822910e-01 1.69218930e+01 1.63190090e+03 6.48161230e-01 6.48161230e-01 1.64882280e+03 1.69218930e+01 1.63190090e+03
10 8.23399970e+02 3.72712650e+00 1.10536210e+00 -7.05291870e-02 7.76676400e+01 7.34163800e-02 1.30749940e-01 1.33482290e-01 4.15595170e-09 3.39526330e-01 2.04811180e-01 6.60413780e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.30742100e-01 1.48352680e-01 7.61819660e-02 9.98007520e-02 4.15595170e+00 3.18221300e+00 1.22325280e+01 1.29526570e+02 1.00600230e+02 1.39088600e-01 1.32819340e+01 1.63222170e+03 6.48161230e-01 6.48161230e-01 1.64550360e+03 1.32819340e+01 1.63222170e+03
20 8.21423220e+02 3.54765790e+00 1.15123730e+00 -7.04065790e-02 7.96024350e+01 7.80005080e-02 1.44060190e-01 9.43775130e-02 3.47318760e-09 3.51461990e-01 2.22705570e-01 6.48480990e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.23649930e-01 1.38589620e-01 7.33049100e-02 9.52058150e-02 3.47318760e+00 2.87576230e+00 1.18251520e+01 1.25892260e+02 1.00213304e+02 1.33835840e-01 1.03823160e+01 1.63116780e+03 6.48161230e-01 6.48161230e-01 1.64155010e+03 1.03823160e+01 1.63116780e+03
16 8.21655610e+02 3.73536420e+00 1.15168500e+00 -6.99229720e-02 7.96937070e+01 7.78445430e-02 1.44875150e-01 8.56065830e-02 4.19032820e-09 3.51695010e-01 2.23364560e-01 6.48248110e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.37290580e-01 1.53790230e-01 8.14186420e-02 1.05726120e-01 4.19032820e+00 3.53094630e+00 1.18075580e+01 1.25872700e+02 1.00312621e+02 1.48649420e-01 1.08613190e+01 1.63115360e+03 6.48161230e-01 6.48161230e-01 1.64201490e+03 1.08613190e+01 1.63115360e+03
5 8.22121610e+02 2.85527070e+00 9.17675010e-01 -7.07636570e-02 7.93838800e+01 7.70214830e-02 1.43770620e-01 7.76120480e-02 1.73791410e-09 3.51386840e-01 2.21436970e-01 6.48555840e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.61372950e-02 9.66774240e-02 5.10603720e-02 6.63189440e-02 1.73791410e+00 1.48804250e+00 1.18630780e+01 1.26576710e+02 1.00481504e+02 9.32230580e-02 1.17666570e+01 1.63118020e+03 6.48161230e-01 6.48161230e-01 1.64294690e+03 1.17666570e+01 1.63118020e+03
6 8.22869540e+02 2.85513330e+00 8.71002250e-01 -5.60048080e-02 8.02670290e+01 7.39971900e-02 1.45014910e-01 9.51506180e-02 1.73767540e-09 3.40934230e-01 2.19656970e-01 6.59009690e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.16673290e-01 1.30227550e-01 6.81250400e-02 8.91536470e-02 1.73767540e+00 1.43655370e+00 1.17376960e+01 1.25645170e+02 1.00851645e+02 1.24378740e-01 1.28537460e+01 1.63158900e+03 6.48161230e-01 6.48161230e-01 1.64444280e+03 1.28537460e+01 1.63158900e+03
2 8.21859160e+02 2.34333940e+00 8.01890370e-01 -6.52796930e-02 7.89036020e+01 7.61107050e-02 1.41677300e-01 3.63788560e-01 1.04159620e-09 3.50852300e-01 2.18432870e-01 6.49089670e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.38369650e-02 8.31238060e-02 4.37356920e-02 5.68270250e-02 1.04159620e+00 5.03172220e-01 1.19010230e+01 1.26335290e+02 9.96830944e+01 7.98500830e-02 1.12870220e+01 1.63113500e+03 6.48161230e-01 6.48161230e-01 1.64242200e+03 1.12870220e+01 1.63113500e+03
5 8.21554540e+02 1.84466650e+00 1.03504280e+00 -5.56468850e-02 7.81560360e+01 7.11402220e-02 1.38878490e-01 3.86275410e-01 6.32598990e-10 3.44877150e-01 2.10663580e-01 6.55063710e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.13140060e-02 8.06665670e-02 4.18800360e-02 5.46500970e-02 6.32598990e-01 2.92155410e-01 1.20117730e+01 1.27791550e+02 9.98768098e+01 7.64621340e-02 1.05193150e+01 1.63129340e+03 6.48161230e-01 6.48161230e-01 1.64181280e+03 1.05193150e+01 1.63129340e+03
12 8.21321060e+02 3.09094930e+00 8.31532390e-01 -5.36947790e-02 7.86427130e+01 7.08348050e-02 1.41093150e-01 3.56845580e-01 2.19979510e-09 3.43708880e-01 2.12572820e-01 6.56232700e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.37470700e-01 1.55017560e-01 8.05945230e-02 1.05258660e-01 2.19979510e+00 1.07753180e+00 1.19377130e+01 1.27402600e+02 1.00192861e+02 1.47144790e-01 1.00127930e+01 1.63133300e+03 6.48161230e-01 6.48161230e-01 1.64134580e+03 1.00127930e+01 1.63133300e+03
6 8.21366280e+02 1.61581750e+00 9.75219870e-01 -5.03971050e-02 7.79574650e+01 6.85689520e-02 1.38899200e-01 3.77391820e-01 5.03199970e-10 3.42439480e-01 2.08113020e-01 6.57501080e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.22975880e-02 8.18832280e-02 4.23073400e-02 5.53056840e-02 5.03199970e-01 2.36560500e-01 1.20328440e+01 1.28260480e+02 9.99886188e+01 7.72422820e-02 1.00836810e+01 1.63135260e+03 6.48161230e-01 6.48161230e-01 1.64143620e+03 1.00836810e+01 1.63135260e+03
2 8.24638120e+02 3.41153810e+00 1.03020940e+00 -8.22456490e-02 8.64711040e+01 9.71043220e-02 1.59436520e-01 5.79735590e-01 3.03118310e-09 3.43957530e-01 2.57185710e-01 6.55994150e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.97479330e-02 1.07267560e-01 5.85000610e-02 7.63888750e-02 3.03118310e+00 9.50736660e-01 1.10032590e+01 1.16171010e+02 1.00454355e+02 1.06806010e-01 1.59174860e+01 1.63206240e+03 6.48161230e-01 6.48161230e-01 1.64797990e+03 1.59174860e+01 1.63206240e+03
5 8.24275410e+02 2.11917300e+00 9.07504210e-01 -5.16177230e-02 8.27067910e+01 7.83166570e-02 1.42258040e-01 7.43648910e-01 8.32425060e-10 3.23400870e-01 2.21219560e-01 6.76546320e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.83491880e-02 9.71475770e-02 5.02427210e-02 6.66250970e-02 8.32425060e-01 1.88113480e-01 1.15212990e+01 1.22263170e+02 1.01119944e+02 9.17302390e-02 1.33146410e+01 1.63393990e+03 6.48161230e-01 6.48161230e-01 1.64725450e+03 1.33146410e+01 1.63393990e+03
65 8.21713610e+02 2.08197310e+00 9.47412940e-01 -6.62609820e-02 8.34025380e+01 8.62150670e-02 1.54739640e-01 5.91377570e-01 8.02027830e-10 3.47326270e-01 2.41599580e-01 6.52621790e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.49895540e-02 7.11629470e-02 3.83011990e-02 4.98916610e-02 8.02027830e-01 2.45768040e-01 1.12920410e+01 1.19904370e+02 1.00003288e+02 6.99281030e-02 1.08186600e+01 1.63131220e+03 6.48161230e-01 6.48161230e-01 1.64213090e+03 1.08186600e+01 1.63131220e+03
1 8.22808680e+02 3.29597400e+00 9.08085230e-01 -6.46766220e-02 8.31548220e+01 8.57967980e-02 1.53422390e-01 6.22515280e-01 2.70037020e-09 3.46888810e-01 2.39864050e-01 6.53058950e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.22599610e-01 1.34445220e-01 7.22078210e-02 9.40885260e-02 2.70037020e+00 7.77523290e-01 1.13185320e+01 1.19929690e+02 9.97273202e+01 1.31832840e-01 1.30143570e+01 1.63130670e+03 6.48161230e-01 6.48161230e-01 1.64432100e+03 1.30143570e+01 1.63130670e+03
5 8.21457570e+02 3.28483340e+00 9.09824810e-01 -5.73538540e-02 8.28681550e+01 8.11941850e-02 1.52233680e-01 6.71371200e-01 2.67045350e-09 3.40859560e-01 2.34072730e-01 6.59087830e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.42110490e-01 1.56110570e-01 8.29686250e-02 1.08585050e-01 2.67045350e+00 6.97331700e-01 1.13728140e+01 1.21204840e+02 1.00440215e+02 1.51479290e-01 1.00083770e+01 1.63161040e+03 6.48161230e-01 6.48161230e-01 1.64161880e+03 1.00083770e+01 1.63161040e+03
9 8.21999820e+02 3.28059390e+00 1.07325060e+00 -5.77650670e-02 7.66527650e+01 6.71160610e-02 1.30654200e-01 3.98217400e-01 2.65915610e-09 3.37690730e-01 1.98415130e-01 6.62247790e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.36611060e-01 1.56034970e-01 7.93862760e-02 1.04139540e-01 2.65915610e+00 1.19910330e+00 1.23363360e+01 1.31524810e+02 1.00817404e+02 1.44938850e-01 1.07210390e+01 1.63198230e+03 6.48161230e-01 6.48161230e-01 1.64270330e+03 1.07210390e+01 1.63198230e+03
7 8.21794100e+02 2.65109570e+00 8.38162120e-01 -6.10524010e-02 7.68758240e+01 6.88568000e-02 1.31593390e-01 4.01825120e-01 1.41695560e-09 3.40268570e-01 2.01095060e-01 6.59670300e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.15028430e-02 1.04361350e-01 5.33759360e-02 6.98859780e-02 1.41695560e+00 6.34359380e-01 1.22954250e+01 1.30920170e+02 1.00645959e+02 9.74506800e-02 1.04876640e+01 1.63180420e+03 6.48161230e-01 6.48161230e-01 1.64229190e+03 1.04876640e+01 1.63180420e+03
15 8.21610240e+02 2.50764080e+00 8.11673900e-01 -5.76078680e-02 7.84938870e+01 7.17214880e-02 1.36874830e-01 4.34159810e-01 1.22759350e-09 3.39606100e-01 2.09241180e-01 6.60335260e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 9.26098880e-02 1.04529640e-01 5.39690910e-02 7.06970400e-02 1.22759350e+00 5.15167140e-01 1.20234350e+01 1.27962500e+02 1.00442740e+02 9.85336290e-02 1.01744370e+01 1.63174970e+03 6.48161230e-01 6.48161230e-01 1.64192410e+03 1.01744370e+01 1.63174970e+03
15 8.21872920e+02 3.09203810e+00 8.18873540e-01 -5.55138400e-02 7.80214410e+01 6.93947490e-02 1.35535820e-01 4.16288970e-01 2.20219140e-09 3.37709510e-01 2.05575440e-01 6.62231140e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.29808620e-01 1.46959120e-01 7.54353940e-02 9.89553640e-02 2.20219140e+00 9.57791670e-01 1.21036950e+01 1.29143230e+02 1.00759409e+02 1.37725560e-01 1.05564920e+01 1.63189300e+03 6.48161230e-01 6.48161230e-01 1.64244950e+03 1.05564920e+01 1.63189300e+03
15 8.22202970e+02 3.86450160e+00 1.19974990e+00 -6.29691000e-02 7.94361270e+01 7.46866560e-02 1.40988990e-01 3.74926510e-01 4.76795020e-09 3.42816390e-01 2.16320510e-01 6.57126360e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.69076710e-01 1.89703250e-01 9.89953020e-02 1.29374650e-01 4.76795020e+00 2.25255130e+00 1.18858240e+01 1.26855300e+02 1.00768937e+02 1.80739870e-01 1.15021680e+01 1.63160750e+03 6.48161230e-01 6.48161230e-01 1.64310960e+03 1.15021680e+01 1.63160750e+03
2 8.21844500e+02 3.87379870e+00 1.19763680e+00 -6.77514250e-02 7.98637070e+01 7.74069280e-02 1.44459450e-01 4.35558300e-01 4.81248500e-09 3.48861490e-01 2.22511240e-01 6.51081870e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.54320610e-01 1.72682840e-01 9.11486920e-02 1.18600680e-01 4.81248500e+00 2.01394800e+00 1.17950390e+01 1.25806510e+02 1.00473743e+02 1.66413980e-01 1.11276580e+01 1.63126500e+03 6.48161230e-01 6.48161230e-01 1.64239270e+03 1.11276580e+01 1.63126500e+03
2 8.21692800e+02 3.87749970e+00 1.19692140e+00 -7.03086670e-02 7.97550540e+01 7.80155520e-02 1.44660960e-01 4.52294170e-01 4.83032940e-09 3.51086290e-01 2.23321380e-01 6.48856910e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.46908020e-01 1.64500190e-01 8.70467250e-02 1.13083430e-01 4.83032940e+00 1.95487510e+00 1.18062750e+01 1.25838940e+02 1.00362915e+02 1.58924850e-01 1.09036180e+01 1.63118570e+03 6.48161230e-01 6.48161230e-01 1.64208930e+03 1.09036180e+01 1.63118570e+03
7 8.22694310e+02 2.87414980e+00 1.18095440e+00 -7.58622770e-02 8.39054100e+01 9.06516720e-02 1.57306490e-01 4.32819410e-01 1.77103600e-09 3.53123400e-01 2.48603030e-01 6.46825290e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.29272470e-02 9.05320320e-02 4.92788420e-02 6.39261980e-02 1.77103600e+00 7.45221230e-01 1.12269370e+01 1.18823560e+02 9.96993952e+01 8.99704450e-02 1.29485100e+01 1.63114380e+03 6.48161230e-01 6.48161230e-01 1.64409230e+03 1.29485100e+01 1.63114380e+03
9 8.21755490e+02 2.88489870e+00 1.19023590e+00 -8.28848300e-02 8.12412730e+01 8.46588820e-02 1.52545700e-01 1.97081430e-01 1.79017530e-09 3.60370070e-01 2.37849450e-01 6.39575190e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.36832700e-02 8.17486390e-02 4.42326800e-02 5.70894780e-02 1.79017530e+00 1.20701540e+00 1.15823820e+01 1.23263260e+02 1.00140642e+02 8.07574550e-02 1.12234220e+01 1.63099120e+03 6.48161230e-01 6.48161230e-01 1.64221470e+03 1.12234220e+01 1.63099120e+03
1 8.21497730e+02 2.91463800e+00 9.97038900e-01 -8.20475310e-02 7.95217740e+01 8.07679440e-02 1.46976690e-01 2.28090570e-01 1.84421350e-09 3.61163620e-01 2.28389500e-01 6.38779250e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.49512650e-02 8.40496560e-02 4.50433800e-02 5.81038580e-02 1.84421350e+00 1.16867630e+00 1.18218350e+01 1.25704780e+02 9.99626711e+01 8.22375840e-02 1.07167030e+01 1.63098240e+03 6.48161230e-01 6.48161230e-01 1.64169910e+03 1.07167030e+01 1.63098240e+03
26 8.21420860e+02 2.78768020e+00 8.56315090e-01 -8.13384320e-02 7.78728910e+01 7.71875060e-02 1.42917230e-01 2.00398530e-01 1.62432940e-09 3.64021740e-01 2.20749600e-01 6.35918680e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.13245530e-02 8.08250360e-02 4.30331090e-02 5.54014190e-02 1.62432940e+00 1.08795310e+00 1.20439110e+01 1.28034520e+02 9.97041822e+01 7.85673480e-02 1.05522150e+01 1.63099320e+03 6.48161230e-01 6.48161230e-01 1.64154540e+03 1.05522150e+01 1.63099320e+03
2 8.21745190e+02 2.80092850e+00 8.50863110e-01 -7.08363690e-02 6.68480660e+01 5.08610260e-02 1.08366050e-01 3.92869550e-01 1.64599230e-09 3.57762290e-01 1.59871940e-01 6.42156860e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.75736460e-02 9.48789310e-02 4.63993060e-02 5.99946940e-02 1.64599230e+00 7.50214810e-01 1.40449830e+01 1.48971370e+02 9.95844797e+01 8.47131560e-02 1.11776470e+01 1.63101640e+03 6.48161230e-01 6.48161230e-01 1.64219400e+03 1.11776470e+01 1.63101640e+03
11 8.22115710e+02 2.39502530e+00 1.10053130e+00 -6.95815350e-02 7.07114680e+01 5.80687940e-02 1.21103980e-01 5.03045280e-01 1.09684750e-09 3.59627240e-01 1.79817640e-01 6.40300500e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.64460550e-02 7.90176800e-02 3.98469870e-02 5.14555640e-02 1.09684750e+00 4.01057530e-01 1.32437080e+01 1.41408830e+02 9.99922596e+01 7.27503130e-02 1.19133250e+01 1.63102180e+03 6.48161230e-01 6.48161230e-01 1.64293510e+03 1.19133250e+01 1.63102180e+03
4 8.21952930e+02 2.02570110e+00 8.28144170e-01 -6.36582590e-02 7.07507550e+01 5.81344730e-02 1.21147200e-01 5.43204610e-01 7.58142450e-10 3.59445510e-01 1.79926540e-01 6.40482320e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.24651710e-02 7.42629830e-02 3.74502280e-02 4.83666710e-02 7.58142450e-01 2.55816930e-01 1.31893190e+01 1.40223030e+02 9.92088524e+01 6.83744480e-02 1.15202530e+01 1.63108930e+03 6.48161230e-01 6.48161230e-01 1.64260950e+03 1.15202530e+01 1.63108930e+03
16 8.21356070e+02 2.36437800e+00 1.01254310e+00 -6.52683330e-02 6.91361600e+01 5.44234690e-02 1.15717950e-01 5.58537690e-01 1.06374200e-09 3.57307790e-01 1.70786290e-01 6.42616620e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 7.03481140e-02 8.46057410e-02 4.20507460e-02 5.43892510e-02 1.06374200e+00 3.48094080e-01 1.35378770e+01 1.44103730e+02 9.96277853e+01 7.67738070e-02 1.03798740e+01 1.63103590e+03 6.48161230e-01 6.48161230e-01 1.64141580e+03 1.03798740e+01 1.63103590e+03
5 8.21795840e+02 2.28521070e+00 9.96482520e-01 -7.16889900e-02 7.78746940e+01 7.47091010e-02 1.36412540e-01 5.34671640e-01 9.82775690e-10 3.49192230e-01 2.11766510e-01 6.50748200e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 6.28798010e-02 7.12546120e-02 3.71572390e-02 4.83367330e-02 9.82775690e-01 3.37321880e-01 1.21163550e+01 1.28566600e+02 1.00120846e+02 6.78395270e-02 1.09837470e+01 1.63131160e+03 6.48161230e-01 6.48161230e-01 1.64229540e+03 1.09837470e+01 1.63131160e+03
9 8.21920330e+02 2.91855650e+00 9.23598300e-01 -6.99864340e-02 7.70129410e+01 7.23911840e-02 1.33304420e-01 5.39349400e-01 1.85145430e-09 3.47902060e-01 2.06340470e-01 6.52037030e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 8.84518580e-02 1.00791780e-01 5.21717570e-02 6.79315010e-02 1.85145430e+00 6.29564240e-01 1.22542960e+01 1.29997620e+02 1.00114990e+02 9.52521600e-02 1.11777130e+01 1.63136660e+03 6.48161230e-01 6.48161230e-01 1.64254430e+03 1.11777130e+01 1.63136660e+03
1 8.21706930e+02 1.91165650e+00 1.08648580e+00 -7.23156160e-02 7.70368840e+01 7.28786910e-02 1.34123410e-01 5.30763240e-01 6.76428480e-10 3.49887290e-01 2.07646960e-01 6.50051830e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.13679290e-02 5.85251730e-02 3.03847830e-02 3.95070040e-02 6.76428480e-01 2.33995110e-01 1.22472450e+01 1.29993960e+02 1.00143296e+02 5.54747710e-02 1.08335520e+01 1.63128400e+03 6.48161230e-01 6.48161230e-01 1.64211750e+03 1.08335520e+01 1.63128400e+03
5 8.21589060e+02 1.83098600e+00 8.11112070e-01 -7.04675320e-02 7.70976190e+01 7.23026940e-02 1.34181440e-01 5.06626550e-01 6.24003640e-10 3.48464850e-01 2.07129000e-01 6.51474380e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.13474740e-02 5.84788200e-02 3.03108820e-02 3.94510740e-02 6.24003640e-01 2.26535820e-01 1.22403140e+01 1.30089280e+02 1.00295737e+02 5.53398460e-02 1.05389610e+01 1.63134280e+03 6.48161230e-01 6.48161230e-01 1.64188180e+03 1.05389610e+01 1.63134280e+03
33 8.22011640e+02 1.82558170e+00 8.11360930e-01 -6.80518700e-02 7.57844770e+01 6.82534870e-02 1.28280400e-01 5.12597310e-01 6.20640400e-10 3.43320400e-01 1.97178760e-01 6.56616700e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.26913290e-02 6.05269820e-02 3.08737200e-02 4.03333280e-02 6.20640400e-01 2.22640250e-01 1.24898520e+01 1.32824750e+02 1.00660542e+02 5.63674420e-02 1.10042090e+01 1.63172280e+03 6.48161230e-01 6.48161230e-01 1.64272700e+03 1.10042090e+01 1.63172280e+03
9 8.22208220e+02 1.82257750e+00 8.11898040e-01 -6.61291190e-02 7.59683280e+01 6.79237610e-02 1.28542350e-01 5.05543440e-01 6.18778700e-10 3.41543220e-01 1.97110970e-01 6.58394180e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.44578790e-02 6.24804920e-02 3.18261100e-02 4.16315080e-02 6.18778700e-01 2.25126130e-01 1.24651430e+01 1.32710350e+02 1.00817834e+02 5.81062610e-02 1.12721500e+01 1.63184800e+03 6.48161230e-01 6.48161230e-01 1.64312010e+03 1.12721500e+01 1.63184800e+03
26 8.21368170e+02 1.96681900e+00 8.59457180e-01 -6.70654680e-02 7.00184640e+01 5.62118610e-02 1.15276950e-01 2.52339530e-01 7.14790280e-10 3.51107980e-01 1.72133680e-01 6.48818330e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 5.57236850e-02 6.65937600e-02 3.30187160e-02 4.28943410e-02 7.14790280e-01 4.31518390e-01 1.34420390e+01 1.42920030e+02 1.00070410e+02 6.02836520e-02 1.02695380e+01 1.63117050e+03 6.48161230e-01 6.48161230e-01 1.64144000e+03 1.02695380e+01 1.63117050e+03
2 8.23818550e+02 2.92983560e+00 9.85863160e-01 -4.10551280e-02 7.46469100e+01 5.59924900e-02 1.26125000e-01 2.22194250e-01 1.87245530e-09 3.27991870e-01 1.82762360e-01 6.71943290e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.77408070e-01 2.05337110e-01 1.01602620e-01 1.34257680e-01 1.87245530e+00 1.20064870e+00 1.26582350e+01 1.35793160e+02 1.01365398e+02 1.85500160e-01 1.37273870e+01 1.63261340e+03 6.48161230e-01 6.48161230e-01 1.64634080e+03 1.37273870e+01 1.63261340e+03
3 8.23687660e+02 2.82034150e+00 8.70394940e-01 -3.97969430e-02 7.83650850e+01 6.28580550e-02 1.38656680e-01 4.39322830e-01 1.67825820e-09 3.29191920e-01 2.02159600e-01 6.70749250e-01 2.50710830e-01 2.52060000e-01 9.40400000e-01 10 1.75416920e-01 1.98157350e-01 1.00645890e-01 1.32872090e-01 1.67825820e+00 6.97056220e-01 1.20333740e+01 1.29180930e+02 1.01232746e+02 1.83753420e-01 1.37212110e+01 1.63235780e+03 6.48161230e-01 6.48161230e-01 1.64607900e+03 1.37212110e+01 1.63235780e+03
